product_id;product_name;rating;review_content;img_link
B0BBVKRP7B;SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black);2.8;Good Prodat,Battery life is so bad.,Nice product,Dislike product also not return its only replacement,,Iska tauch kaam nahi kar raha hai aur kewal mobile adoptot se charge karne par on dikh raha phir turat band ho ja raha hai.ise wapas karna hai.,पहिल्या दिवसापासूनच ती वॉच ऑन होत नाही. चार्ज केले तरी पण ऑन होत नाही. पुर्णपणे third class वॉच पाठविली Amazon ने. दिवसेंदिवस Amazon ची सर्व्हिस आणि प्रॉडक्ट bad होत चाललेले दिसत आहे.,Bhot Jada ghatia h h,All the products are very good working there is no any issue till now.;https://m.media-amazon.com/images/I/41lnTFZGz9L._SX300_SY300_QL70_ML2_.jpg
B09NY7W8YD;POCO C31 (Shadow Gray, 64 GB) (4 GB RAM);3.8;Nice Phone. All over Performance is Good,बैटरी लगभग ठीक है कैमरा भी कुल मिलाकर ठीक है नॉर्मल न्यूज़ के लिए,Battery is running good, Camera is ok ok, speed of this phone also good as per price range,Goog wrk condition,Poco c31 oprating is better but lots of internal applications added,video quality and sound very low quality effect,camera picture quality is normal good & which I recieved mobile box not clean.,Price is too high,it's price goes to Flipkart 3/32,6499/-and 4/64,7499 yesterday.I want to buy this but can't do this reason,,Best 👍👍👍👍👍;https://m.media-amazon.com/images/I/41UhF7l9I4L._SX300_SY300_QL70_ML2_.jpg
B0BMM7R92G;Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin);4.5;The cable was safely delivered and works well with my watch. Perfect watch for my Noise watch.,Quality finish and charging capacity are efficient universal fit and at a low cost. Fits with my smart watch and band perfectly.,The cable is perfect fit for my Noise Colourfit NAV.,It's a good product worth buying thanks to Amazon,Good,Worth for the money,I like it. This is value for money,Worth the money;https://m.media-amazon.com/images/I/21yMfxVmNuL._SX300_SY300_QL70_ML2_.jpg
B08M66K48D;POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1;4.3;Used guiding stickers but in those places bubbles formed. Shop guy fixed them,Too good in this price range. Go for it.Suggestions to company - for perfect  position, at speaker cut, give transparent background of film instead of black colour.will be much easier to decide position of it,Nice,The tempered glass looks solid and protective.It was difficult to align the glass however. The film protecting the tempered glass is black opaque. You can’t see whether the ear opening aligns with the phone’s ear piece. You can only guess. It can be made transparent for better accuracy.,https://m.media-amazon.com/images/I/71LMZQ86RwL._SY88.jpg,Best Tempered glass for iPhone 14. Reasonably priced unlike other sellers, superb quality, feels like actual glass. Really nice product. Keep up the good work POPIO.,Very easy to put it on. you may go for cheap tempered glasses but the touch feels different and smooth with popio glasses,I am using this for 3 weeks now. It is very responsive. I am very happy to use it. The only challenge was applying it as its not very easy even with the help of guiding strips. They tend to slip. But after applying there was no air bubble and screen works smoothly.;https://m.media-amazon.com/images/I/411fc62wnpL._SX300_SY300_QL70_ML2_.jpg
B09RFB2SJQ;10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor;4.1;It's good product and value for money.  it's comparable easy to operate operate for kids..,I like all the features and in main B.P. check and the product is value for money and used for sports purpose by walking,Tuch panal is very tuff not easy,Very good product I like this watch I wear it full day and I purchased it to wear in my job time.,Ok ok,Really liked this product at this prize. Must buy,Okay,Easy to use, good touch screen and value for money and good battery life.;https://m.media-amazon.com/images/I/41YwW+O-SKL._SY300_SX300_.jpg
B0B82YGCF6;Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant;3.0;Its is value for money,,Good product,Good, liked,,charging lasts short time. charging with straps impossible. very poor working. not worth the money paid.,It's tiny specially can be look great on tiny wrist, look is also nice but internal feature is some down it must be upgrated.,Auto data collection n update not there . Gets disconnected all time. Hard to connect. Doesn't get update automatically with time n day . Today is 12 dec Monday n it's still showing 10 dec Saturday. Had to update time everytime,It works fine for first five days, even it is cheaper, it should be worth of the money. And now two months works good;https://m.media-amazon.com/images/I/31M4nb0+JKL._SY300_SX300_.jpg
B08HF4W2CT;URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo;4.0;Good for the price,Nice one,Just OK for the price...,BATTERY NOT WORKING,Comfortable and small to useIssue in power supply that melts the charger cable of smart watch,,Pasand,Sleek etc yes, but mine stopped working after 7 months.  It has a moulded outer casing ie no screws to open/repair if it stops working. Replace it in warranty else throw it away..Buy at your own risk.High time Indian consumers got #righttorepair;https://m.media-amazon.com/images/I/31S1zpNb8bL._SX300_SY300_QL70_ML2_.jpg
B08BCKN299;Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm);3.9;I bought this splitter for 120 rupees. I did not find any issue with this product. I am using my wired realme buds 2 earphone and MSI gf63 laptop to test it. My feedbacks:My mic is working properly.No issue with left and right sound.Build quality is also not bad, splitter used flat cable which seems durable.RECOMMENDED 👍,Good product overall. I needed this type of adapter for connecting my mobile headset to my Pc for listening & recording so it's working well on my Pc but only problem is if the earphone jack is inserted fully to the line out socket of Pc (front side), the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming,https://m.media-amazon.com/images/I/61ytYJ9ba7L._SY88.jpg,Good working with boya m1 mike.,When I decided to buy this, I found this with good reviews and Amazon recommended. After using it for many months, there is no disturbance in the quality, both mic and sound.Since I use Laptop and Desktop with same earphone, I need to frequently connect and remove the earphone from the cable, the cable is connected to Desktop, to connect the earphone directly in laptop, having done this so many times there is no issue when it comes to quality.I have recommended this to my colleagues and they also have liked the performance.You can buy this without hesitation.,The headphone jack works well, but when I put the mic jack in the pc, it creates a lot of noise which I am easily able to hear. It causes a bit of irritation sometimes. Elsewise the product is quite good,Great product and really durable.,Good product;https://m.media-amazon.com/images/I/41jmiwgyu8L._SX300_SY300_QL70_ML2_.jpg
B0B2X35B1K;"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)";4.1;This smart watch is very nice one. It's battery back up is also very nice. Bluetooth connectivity is also excellent. But, wheneveor i try to see share price it takes few more seconds by pressing side key. It must be seen by changing the page without pressing side key to open new menu.,It is nicely designed device. Good for tracking daily steps and heavy exercise.Once charged fully, battery discharges within 4 days.,Thanks for offer,Best in market,Watch is nice but some features are not there like ai assistant while the other low budget watches have,Worst customer support noise has I have raised the complain 3 times but no one has contacted me yet and really worst if we call customer care it takes half n hour to connect they will tell our executives will call you and get the products no one is calling after 2 days they complain has been solved and closed,I did not use.  Sleeping track yet but  touch screen and over app experience is very nice and. Display quality is also nice,Nice product;https://m.media-amazon.com/images/I/41wlZ0cZChL._SX300_SY300_QL70_ML2_.jpg
B0B1NX6JTN;Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear);4.3;The cover felt sturdy and came in sealed package. There were protective films covering the cover from both side which had to be removed before putting cover on the phone.The fit was perfect and to take off the cover we might need to use some force . Overall the quality is good , will update after few months of usage about the colour fading/scratches.,The cover wraps around the iphone 14 pro max too tightly, making it difficult to remove once put. But at the same time, the cover feels solid and sturdy, providing complete protection the phone.,Excellent product. Avoid local market product for such premium phones 100% value for money,Excellent,normal transparent one but the price they are asking is too much. Like they are trying to loot ppl.,Awesome,Bought this as spigen is a decent brand. This is my initial case as I am waiting for better cases to be designed and released. Overall a decent case with decent protection for the phone and cameras.,This product is of good quality;https://m.media-amazon.com/images/I/51JrMWMAmnL._SX300_SY300_QL70_ML2_.jpg
B078G6ZF5Z;Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro;4.0;Expect it will last long, price wise it's a good product. Till date it's working well.,One slot got out of order and one using now.value of money and second slot of the charger is average to use.🤪🤪🤪😂😂🇮🇳,Good quality no issues till now working fine with 5v 2ampAs it is 10 watt charger.,Fast charging,Yes it's very nice,https://m.media-amazon.com/images/I/61pgVx61I7L._SY88.jpg,Amazing product. Great charging power even two devices  connected with the charger. I charged my pixel 6a and wireless headphone together, both get charged quickly. But issue with the build quality. I once by mistake sat in the charger and the socket end of it broke from the edges and came out completely. I had to fix that with a fevi quick. Now working fine . Overall a very good product. Don't think, just go for it.,It's a good product for this price range. Works fine.;https://m.media-amazon.com/images/I/31gNcDrEskL._SX300_SY300_QL70_ML2_.jpg
B0BBW521YC;LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey);4.4;Doesn't always stay at the neck of the cable, but does help in reducing bending and stress. I would however recommend just getting some L-connector cables to avoid this issue altogether.,Good useful product,Weak packaging, but all the pieces came. They are not the most sturdy, but they are value for money, would repurchase,Good product,This cable protecter is really saved my cable.very easy to use , got so many in one pack.must buy product,Definitely not worth the huge MRP quoted, paid 99/- for 12 pieces.The material seems to be recycled. Remains to be seen if it will last. Serves the purpose of strengthening the flex point for cables. I have installed these on all my USB charge cables.,Simple and good product.,,Best Solution to broken wire;https://m.media-amazon.com/images/I/41WYWN1pdvL._SX300_SY300_QL70_ML2_.jpg
B09HSKYMB3;MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM);4.3;Good phone,Ok,Nice product in this range.,Performance is fine, it is not a C Type charger. But Q/A mentioned as c-type,As of now its fine, will write off after using 15 days.,Good mobile at reasonable price!!,No finger print reader in this model. Never expected a phone with 4GB Ram and 64GB Rom would come without fingerprint reader.,Good mobile;https://m.media-amazon.com/images/I/31Hb9RGI+jL._SY300_SX300_.jpg
B09BF8JBWX;Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile;3.8;Very Bad mobile,Best mobile.,Phone good but charger Nani aya,It's good,The phone serves all my purpose..very good one❤️,Value for money,https://m.media-amazon.com/images/I/71veEcoG5-L._SY88.jpg,Phone works well.;https://m.media-amazon.com/images/I/41ynwpRq+kL._SY300_SX300_.jpg
B09MY4W73Q;Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black);4.3;There are small scratches on the back apart for that the product is good.,Descent product. Exactly the way u wanted. Simple to look and transparent. Ordered for blue colour iphone,Case is good. The cutouts, the material, the camera bump all are very good. The back is transparent and made of glasstic, so it won't turn yellow but gets scratches easily.Overall recommended.,Great protection, buttons are comfortable to press, especially considering the price. Only problem I had with was the design, maybe a personal thing it's just not that good. P.S looks great on black iPhone just not on any other😬,Fit of cover is proper with raised edge for camera. This is what I wanted to have. Overal satisfied with the product,The fitting is perfect with raised borders overall and camera.Polycarbonate is hard enough to protect.The design is perfectly blending with the phone colour.A very good product at this price range I got it for ₹469,Awesome cover,;https://m.media-amazon.com/images/I/51xaoGdw9EL._SX300_SY300_QL70_ML2_.jpg
B08R69VDHT;Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2);4.0;Liked the product.  Accurate to my usb apparatus.,Good value,Till now i had purchased about 20 cables both micro and c type for myself and my family in this last one year. Its all because this brand wins my trust by provinding great quality with reasonable price,na,tested with 2.4 amps charger and phone. gives full 2.4 amps power to phone.the cable LOOKS thick and it has nice texture. despite that, i am sure it is not very durable. the usb connectors are extremely sturdy and they dont bend or flex. the wire will break before the connector does!!warning: usb micro connector has a strong hook. be careful while plugging and unplugging, or you may damage your device.very cheap and usable cable for 120 rs,Super power,Nice product.,In this price this is the best one;https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_ML2_.jpg
B0B298D54H;Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black);3.7;I have purchased it for my galaxy watch 4 44mm it fits perfectly and the touchscreen works good. But packaging should improve.,I am writing this review after using the product for 1month. Nice case for samsung watch 4, no touch problem I faced till now. Best thing about this case is it comes with warrenty so that you can replace it if any defect product you received.,Fells hard plastic.Lookwise it's good,There is an air gap between the screen and the case, which means it's made for a thicker body, which means it's made for the watch 4 classic. You have to press hard on the screen guard so you actually touch the screen.DO NOT BUY FOR WATCH 4.Otherwise it should be ok for watch 4 classic, though I cannot confirm .The case has integrated screen protector and protects the sides . Obviously it doesn't cover the back. The blue looked weird on my black watch 4.,Overall from a protection perspective the product is very good. Look is good. Only the touch screen sensitivity needs to improve.,https://m.media-amazon.com/images/I/7160DgLoRUL._SY88.jpg,Perfect product for samsung watches,;https://m.media-amazon.com/images/I/516BHYFQ3JL._SX300_SY300_QL70_ML2_.jpg
B08VB57558;Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers;4.2;It's been 15 days since i using the device extensively.I bought it on the Last freedom sale for Rs. 41,999 ( including 6k instant discount coupon).First let me be clear , I bought ' S20 FE 5G 'with Snapdragon 865 , not ' S20 FE with Exynos ' and i am a user who uses phone most of the time .This review may be long but it's worth to read it if you're buying this product.Let me divide between the Pros and Cons.First i would like like to start with Pros of the Device ,Pros :1. Display :Samsung has been already popular for it's AMOLED Displays but i saw some of the reviewers wrote about some display issues here . They might have got some defective Piece. I have no issues with my display . It's been long time i saw a great display like this ... with 120Hz it is Super Smooth.Also , it is very bright on outdoors and can decrease it to very low while using at low light conditions ( PS : No tint issues )The in display finger print scanner is very fast and didn't faced any issues with it .2. Stereo Speakers :As an extensive multimedia user , this is one of the most favorable feature for me.Believe me , you can't find any other device with such great Sound quality in this price segment , it's almost like flagship devices ..Both the speakers are adequately loud.3. Battery :As a person who's shifting from a normal 60Hz Device phone , i was very worried about the battery life of this device at 120Hz but it surprised me very well ..Initially i thought i would need to switch to 60Hz for better battery life for daily usage.But I didn't even thought this device would give this much great battery life at 120Hz.At 120Hz , I am getting around 7 hours of minimum SOT ( Screen on Time ).The maximum SOT i got at 120Hz is 9Hours 13 minutes.I didn't checked battery life at 60Hz because i didn't use it at 60Hz even a single day . The battery life is Excellent.4. Rear Cameras :I am not a very good photographer or something , i am just an ordinary person who use camera occasionally.I was very excited to use the telephoto lens which only can be found on flagship devices and it performs very well..Added Some Camera Samples above ( Pic 1 : Ultrawide , Pic 2 : Telephoto [ Pic may not be clear as it was when taken due to compression of the image while uploading )Both the three Cameras ( Primary + Ultrawide + Telephoto ) performs very well.If you're a camera guy you should definitely check this out.5. Performance & RAM Management :I'm not a gamer , I use my device for daily usage of social media , ott platforms , Calls , messages etc. but i use it extremely.I didn't faced any kind of heating issues with the device until now.Also ,Ram management of the Device is excellent , I am a person who uses 4-5 appsbackground at single time and i didn't have any issues of closing down the apps .6. ONE UI :I was a stock Android guy , but One UI actually surprised me , it is very well optimised and very user-friendly for single hand usage..initial days i found it little hard to use the stock menu of one Ui but I'm now got used to it.PS : I didn't found any kind of ads on my device as i didn't sign up or used any samsung Apps.7. Build Quality :Even though its back is made up of plastic , the overall build quality is super Premium the Aluminium frame gives us a feel like using a flagship device..8. Future Proof :  The device has 9 5G Bands , IP68 Rating , Wireless Charging which are very hard to find on any device in this price bracket.IP68 & Wireless Charging are mostly only found on Flagship Devices . Its good to see samsung brings it at lower price.This is the best future proof device as of now.So these are the Major pros i noticed as of now .Now let's move to the Cons.Cons :1. NO HDR SUPPORT ON NETFLIX :  As an extensive multimedia user , i found it very frustrating. even mid range devices offering HDR support on Netflix , Samsungs Flagship Killer doesn't have HDR support.IT WILL NOT BE FIXED VIA OTA UPDATE .2. No 256GB Variant :  This is actually not a problem for most of the people but as a power user who uses Dual sim , i found it little difficult.But if you're a single sim user , luckily it have hybrid solution ..so you can use a Sim card + expandable memory card ...3. Gorilla Glass 3 :  Other competitors are providing atleast GG5 in this price range. But S20 FE 5G has just GG3 ( Which also I'm not sure as it is not mentioned officially anywhere ).But at the end of the day , GLASS IS GLASS & IT WILL BROKE.4. No headphone Jack :  It is not any kind of unusual thing .most of the phones above 30K segment doesn't have headphone jack.So we have to buy 3.5mm to Type C adapter , type c earphones or bluetooth solutions .Note : Only Buy original Samsung type c adapter else it may not support.5. No 25W charger :  It is not actually a con for me as i prefer Low watt charger which is good for battery health and beneficial for long term usage .but it may be a con for you ,  Although the device supports 25W charging . Only 15W charger is provided inside the box .. They should have given 25W inside the box.I didn't have any issues with 15W charger but it would be great if they bundle it with 25W as competitors are way ahead in terms of charging speed.For the reference of Charging speed ,Both 15W & 25W will full charge the device almost at the same time but using 25W you can get about 50% within 30 minutes where as 30% with 15W charger.Full charge time i usually takes is 1hour and 35 minutes.6. Front Camera :  I am not a selfie guy , but if you're a person who's looking for a selfie device just don't buy it . it's not like the front camera quality is really bad or anything but it's not even near to the rear camera quality and you can find better selfie smartphones in this price rangeCONCLUSION :If you're a person who wants a device for normal day to day usage with good battery life , great rear cameras , great performance , better software support , better build quality and use it for more than 3 years & the cons mentioned above doesn't bother youJust buy it , I am sure you won't be disappointed.,It's been about 15 days since I got this phone.  I got it for 29990 on prime day sale. For the price it's good.Pros :1. Camera.  Coming from Poco X2, the camera quality on this is amazing according to the price. It gives you good colours, contrast, focus, and everything that you want. It has OIS which is very apparent while recording. At 4k60 the stability is worse. But set it to  1080p60 and the videos will be amazingly stable. And the main advantage of OIS other than stable video is GREAT night mode shots. Hold the phone stable for a while and along with OIS you will get great photos with accurate colors and nice exposure. Attached samples.2. Display : Absolutely best. Samsung displays are the best. 120hz FHD. Flows smoothly.  Colors and calibration is top notch. Brightness is good but I felt it's a little insufficient under direct sunlight. It's visible but could be better.3. OneUI : The main reason for upgrading to this phone was software. OneUI4.0 is the absolute best android skin right now. It has way too many customisations in it and let's you personalise your phone to a very high degree. Like there's a feature to read out the name of the person who's calling if your wearing headphones. It took me 3 days to fully go through all the settings and change them to my needs. Also Knoxx security is a special mention. Knoxx security is a software and hardware feature in samsung phones which protects your phone from all kinds of attacks and keeps your data safe. Even if it gets stolen you can remotely delete all your data. Secure folder allows you to store data in a separate storage. And many more such good features. While being a very feature rich and storage heavy skin, it still feels very very smooth and fast to use. Unlike MIUI or other skins, it doesn't stutter much and bugs are less.There are many other small pros like good stereo speakers. Nice premium build quality. Good data and wifi speeds. Other such features that you won't notice but definitely make a difference in your experience.Cons1.  Software.  I know I said it's a pro but I say this in the aspect of updates.  This phone was launched in 2021 March in India and samsung promises 3 year android version updates and 1 additional year of security updates.  But there's a lot of confusion regarding if or not this phone will receive Android 14. It will receive A13 for sure. There's a lot of debate on what they will do with14 because of global version launch date being earlier and yada yada. Basically the phones life maybe 2.5 to 3 years if they give a14.  But 1.5 to 2 if not. I researched on the Internet a few people say that it will receive a14 while I was few say it's not. It's hard to say who's correct.  So assume it's not getting a14 if you are going for it.2. Battery.  The battery on this phone is 4500mah and it's good enough for a days use. But that's because I use it lightly. Not much online streaming. No gaming light social media and other usual stuff. If you use it even a tad bit more heavily, you will run out within a day. If you're going outside for the better part of a day,like a day trip to somewhere nearby,it's better keep a power bank handy. In terms of Screen on time numbers, I once got 7 hours of sot on light usage, 1 hr YouTube and 1.5 hr streaming. I was at home and used wifi all the time.I got 3 hrs sot when I went outside for a day trip. I took many photos and videos and the phone shutdown before I could reach home. On a mixed use day,  you can get 4.5 to 5.5 hours of sot.Final verdict : The life of the phone in terms of Software Support is not great but you will get on time updates and almost no bugs in the software. So if you want to buy it you can and exchange it after maybe 2 years for other models. But if you planning on using it for longer than 2 years,  better avoid it. In the upcoming diwali and dussera sales,  the price might further drop to 25k even. I am just speculating but keep in mind your requirements and go accordingly.As always amazing delivery by Amazon.;https://m.media-amazon.com/images/I/41ezRvTwcaL._SX300_SY300_QL70_ML2_.jpg
B09CMP1SC8;Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black);4.1;Product is good , and also it's  strudiness .But no fast charging in this cable , it's normally charging . I love it because it's supported in micro usb , or type c . Over all good .Pros / advantage :- -1) 1.5 meter wire  2) more durable3) supported dual mode type c , micro usbCons / disadvantages:- normal charging , not fast charging,Though it is braided, but it is not strong like boAt. But it's okay to use it. Supports turbocharging.,Working well after months of use. Only thing is that if there is slight pressure, the C -type adapter will come off from the micro usb head. So better to see that the cable is not stretched when using the C type adapter. Otherwise working fine and very convenient for me since i usually have a phone with C type charging and a small Tab with micro USB charging when i travel. I need to carry only one cable now with my powerbank. Will recommend.,Best cable,good,Both Micro USB & Type C mobile connector's are getting charge.Good Decision to purchase this product.,Cable is a good fibre braided with good length.The connector also has a tight fit, sometimes you have to apply a bit force to remove(ig it'll wear off after usage).In comparison, boat has a better quality i would say if u get that in offer as it has metal braided cable and better quality microusb pin.,I like the product bcuz it's help me to charge both phone Type C & Micro Cabel;https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_ML2_.jpg
B09YLXYP7Y;Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black);4.0;Everything is fine but it is bulky and hard, it should be softer and thinner.....,Thank you  Amazon very good charging cable 👍,Good,Good one,quality is good. worth for 150-200 ₹. short but durable.,Very Good product . Satisfied..,This is fast charging C pin USB!You can purchase it.,Nice product at price of below 100;https://m.media-amazon.com/images/I/31l-eZHBfKL._SX300_SY300_QL70_ML2_.jpg
B0B9BXKBC7;WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light;4.6;Good,Thoda sa kam stable hai, phone lagane ke baad thoda bohot hilta zaroor hai. Build quality thodi aur achi hoti, to pakka value for money hota.,We’ve been using it for around 2 months, it’s good, sturdy, Bluetooth connectivity is also good.Overall a good purchase.,Good buy in price range,If you travel, it’s your best companion. Has a great stability and length. It’s one of my best buy and cannot think of a vacation without it. No more need to awkwardly ask strangers to take photos, set the best angle and capture the moment. The service from WeCool support team is super cool as well.,Good product....but more efficient expected,Amazing Product. As a Youtuber and an Instagram Content Creator, this is the best gadget I like to have in my Back bag all the time. I even use this to record my live classes without making any scenes out there, since this is very handy and lucid. Moreover, their service is excellent. WHY ARE YOU STILL READING REVIEWS? ORDER NOW.Find my videos in Instagram using this S5 at shankarkumaran tamil,The selfie stick is sturdy and very good;https://m.media-amazon.com/images/I/41fDM4QUfvL._SX300_SY300_QL70_ML2_.jpg
B09NY6TRXG;POCO C31 (Royal Blue, 64 GB) (4 GB RAM);3.9;Its decent,Don't buy this phone buy if you are aged at 40 + This phone is not for younger generation. Phone useful features are YouTube WhatsApp Calls only.,Ok,Nice,The phone is not very effeciently responsive. Battery runs low even when not used in 1 day. Finger pring does not work well - need a couple of tries to open.,Back camera is good, bettery life is not working well, bad very bad,Average phone day to day use,Finger lock fast;https://m.media-amazon.com/images/I/41hI-UvnhFL._SX300_SY300_QL70_ML2_.jpg
B07QCWY5XV;Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black;4.1;I really appreciate the build quality,Over all product quality is decent with only draw back that telecopic arm only extends less than 60 cm which in my view is little less..,I purchased and after one year of purchase my selfie stick working without any fault battery backup too good it is easy to connect and take photos and record YouTube video best for recording video self recording with tripod stand it is so good easier to stand at any place for more check my YouTube channel #aamtech2,I really like this stick and it's blutooth remote.Light weight and easy to carry and have multiple optionsOnly problem with this stick is you can't click vertical photos when in stand modeIf the 360 degree mode was available this would be best,,Overall good. But as the stability is not rock solid, you have to be a bit careful about placing the phone attached to this stand.,Bahut he aachha selfie stick hai. Bluetooth se connect ho raha hai. Jo ke bahut he aachha hai. Or eesame stand ve diye hai. Jis se mobile ko ek jagaha par rakha kar bluetooth remote ke madata se photo le sakte hai.,Go for it.. reasonable price and above average product.;https://m.media-amazon.com/images/I/41vCOAeGvSL._SX300_SY300_QL70_ML2_.jpg
B098QXR9X2;Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black);4.1;-Packageing was fine- Haven't tested it working functionality yet.-just got the bank and the first light is not working idk why need to check and if it continues Ill return it ASAP,Good device for such cost,Good for fast charging,GOOD FOR  SMARTPHONE'BATT;https://m.media-amazon.com/images/I/31zYqHExOPS._SX300_SY300_QL70_ML2_.jpg
B07H1S7XW8;STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White);4.1;Good quality product,Good product and keeps my charging organized. Happy with my buy.,I was looking a the pics uploaded by seller and assumed them to be large enough to fit a 6.5 inch mobile. To my surprise they are very small. I am not sure how long it can carry the weight of my mobile before it fells down.The slit to put your mobile and charge is very narriw. If mobile has good cover then it will not fit into the slit.,MODEL AND PURPOSE WAS MEET BUT UNABLE TO PASTE IT IN WALL DUE TO GUM NOT ADEQUATE,The product is good.,A very good quality product but costly.,Arch gap should have been more to keep the mobile easily,does what it says. excellent product;https://m.media-amazon.com/images/I/31yQB88r8kL._SX300_SY300_QL70_ML2_.jpg
