lat	long	ocorrencias
-22.91217152	-43.6138773	SOL INFORMA QUE INDIVÍDUO. EX PRESIDIÁRIO. SOB EFEITO DE ENTORPECENTES. O AGREDIU E TENTOU MATÁ-LO. SOL INFORMA QUE ESTÁ TODO MACHUCADO. SOL ESTÁ AGUARDANDO VTR EMBAIXO DO VIADUTO / SOL ESTÁ COM CAMISA PRETA E BERMUDA AZUL / SOLPEDE BREVIDADE // SEM MAIS
-22.73135118	-43.37693457	SEG SOL  ESTAVA NA CASA DA MÃE DO SEU NAMORADO E ESTAVA COM SUA FILHA  E SEU NAMORADO LHE AGREDIU  E SUA  SOGRA QUE ESTAVA NO LOCAL TAMBÉM // SEG SOL SUA SOGRA E SEU NAMORADO ESTÃO NO LOCAL // ORIENTADA A PROCURAR A DEAM OU DP E LIGAR PARA O TEL: 180 . // SEM MAIS INFO 
-22.86389027	-43.43481209	SEG SOL  APOS VARIOS DAFS . FOI DEIXADO  UM CORSA SEDAN GRAFITE E/F AO PREDIO DA PREVIDENCIA SOCIAL . TODO PERFURADO POR PAFS.  AO QUAL SAIRAM 3 INDVS  DO INTERIOR DO VEICULO. UM D FERIDO CORREU PARA RUA FERNANDO GUSMÃO .ESQUINA COM MANOEL DE FREITAS . O QUE NÃO ESTA FERIDO  FOI PARA RUA MANOEL DE FREITAS E POPULARES ESTÃO ATRAS DELES COM MADEIRAS E O 3 ELEMENTO ESTAVA FERIDO FOI AGREDIDO POR POPULARES . POREM GOL PRETO PASSOU NO LOCAL COLOCOU ELE NO PORTA MALAS E LEVOU.
-22.91214585	-43.61370487	SOL SOLICITA BREVIDADE PARA A OCORRÊNCIA 14012017 17320  // SOL INFORMA QUE INDIVÍDUO. EX PRESIDIÁRIO. SOB EFEITO DE ENTORPECENTES. O AGREDIU E TENTOU MATÁ-LO. SOL INFORMA QUE ESTÁ TODO MACHUCADO. SOL ESTÁ AGUARDANDO VTR EMBAIXO DO VIADUTO / SOL ESTÁ COM CAMISA PRETA E BERMUDA AZUL / SOL PEDE BREVIDADE. POIS ESTA SENDO AMEAÇADO DE MORTE.
-22.85848838	-43.45683474	SOL INF QUE ESTA SENDO AMEAÇADO POR UM POLICIAL ARMADO // SOL INF QUE ELE É LOTADO NA UPP DA MANGUEIRA // SEG SOL ELE ESTA DE CAMISA DO FLAMENGO COM NOME CÉSAR // SOL INF QUE ELE ESTA SOB EFEITO DE BEBIDA ALCOÓLICA // SOL INF QUE ELE ESTA ARMADO // SEM MAIS 
-22.81604807	-43.39834918	SEG. SOL. TEVE VEÍCULO ROUBADO POR CERCA DE 3 INDIVS PORTANDO ARMA DE FOGO (PISTOLA)//INFO QUE TRATA-SE DE UM PEUGEOT PASION DE COR CINZA PL KVA 6899 DOIS ADESIVOS (UM HOMEM E UMA MULHER) NA MALA AO LADO DIREITO DA PLACA. VIDROS FILMADOS. PARA LAMA DO LADO DIREITO ARRANHADO//SOL. INFO QUE UM DELES É DE PELE NEGRA. USA CAMISA LISTRADA E BONÉ EM VEÍCULO DE COR PRETA (PARECIA COBALT)//SEM MAIS.
-22.80183114	-43.36207393	SEG. SOL. TEVE SEU AUTO ROUBADO E VTR JÁ ESTEVE NO LOCAL. POREM LOGO QUE SAIRAM.  INDVS. RETORNARAM ROUBARAM OUTRO AUTO. ATEARAM FOGO NUM CARRO PARADO. E DERAM TIROS NAS PROXIMIDADES. SOL. ESTA COM SEU FILHO DE 12 ANOS AGUARDANDO REBOQUE E ESTA EM DESESPERO.
-22.72317106	-43.34686275	SEG.SOL. ESTAVA EM ATRITO COM PAI DE SUA FILHA E FOI AGREDIDA PELA MÃE DO IND. // SOL. INF. QUE FOI COLOCADA PARA FORA DA RESIDENCIA E FOI IMPEDIDA DE LEVAR SUA FILHA MENOR DE ( 11 MESES)  DO LOCAL // SOL. PEDE BREVIDADE // DEAM // 180 // SEM MAIS INF
-22.89914767	-43.30778654	SOL INF QUE MAIS DE 10 INVDS (A MAIORIA DE ADOLESCENTES) ESTÃO OUVINDO SOM MUITO ALTO E DIZ QUE INVDS ESTÃO USANDO ENTORPECENTES E ÁLCOOL NO LOCAL. SOL DIZ QUE INVDS JÁ AGREDIRAM PESSOAS NO LOCAL. SOL DIZ QUE ESTÃO EM UM AUTO AMU3225 CHEVROLET CELTA BRANCO. SEM MAIS. 
-22.78443737	-43.37303076	SOL INF QUE ESTAVA EM UM UBER NA QUAL FOI RENDIDO POR 3 INDVS ARMADOS (PISTOLA BLOC ) SENDO 2 HOMENS E UMA MULHER // SOL INF QUE A MULHER ESTAVA DE SHORT BLUSA AMARELA // UM DOS INDVS  BLUSA LISTRADA VERMELHA E PRETO // LEVARAM O AUTO E O MOTORISTA  SENTIDO A PISTA PRINCIPAL // O GPS APONTA QUE O AUTO ESTA PARADO NA RUA DE TRAS CHAMADA MARIANA MAGELI DE MEDEIROS // SEM MAIS 
-22.90153769	-43.1789732	SEG SOL FOI ROUBADO POR 3 INDVS MENORES ARMADOS COM FACAS // SEG SOL INDVS LEVARAM CELULAR DINHEIRO E BONE // SEG SOL INDVS NEGROS DE VESTIDOS DE SHORT PRETO.  UM INDV CALÇA VERDE E VERMELHO // SEG SOL INDVS SEGUIRAM EM DIREÇÃO A PRESIDENTE VARGAS SENTIDO MARACANA
-22.87675328	-43.59379481	SOL INF QUE HÁ MUITOS INVDS EM UM BAR. QUE ESTÃO USANDO ENTORPECENTES E ÁLCOOL NO LOCAL. SOL DIZ QUE TAMBÉM HÁ MUITO BARULHO E DISCUSSÃO ENTRE OS INVDS. SOL DIZ QUE INVDS AGRIDEM-SE COM GARRAFAS. ARMAS BRANCAS. O QUE TIVER PELA FRENTE. LIGAÇÃO INTERROMPIDA NO FINAL DO CONTATO. SEM MAIS. 
-22.76822791	-43.4256506	SOL INF QUE 4 INDVS PORTANDO ARMA DE FOGO (PISTOLA) ABORDARAM SOL NO LOCAL POREM NÃO PRATICARAM ROUBO DE SEU AUTO POIS O CARRO PAROU NO LOCAL // BATERIA ESTÁ ARRIADA // SOL INF QUE LEVARAM A CHAVE DO AUTO E O MESMO ESTÁ NO LOCAL E PEDE APOIO.PRATICARAM ROUBO DE SEUS PERTENCES E CHAVE DO AUTO.    
-22.73135118	-43.37693457	SEG SOL 2 INDVIDS ARMADOS DE PISTOLA  ROUBARAM  SUA MOTO (TEM ADESIVO LATERAL NA LATERAL DIREIITA E SETA LADO ESQUERDO DIANTEIRA QUEBRADA). HONDA. AZUL. FAN. PLACA KXW 4546// SEG SOL ESTAVAM A PÉ . UM ESTAVA DE BONÉ E BLUSA BRANCA . SEM CAPACETE // SEG SOL FORAM SENTIDO CAXIAS E PRAÇA DO GALO // SEG SOL ACONTECEU AGORA NO LOCAL // ORIENTADO A IR NA DP// SEM MAIS INFO .
-22.73929355	-43.47461526	SEG SOL. FOI ASSALTADO POR BANDIDOS //NUM AUTO POLO PRATA//3 BANDIDOS ARMADOS// UM DELES O RENDEU E LEVARAM SUA MOTO  FAN 207 // KRT-0435 MOTO HONDA FAN PRETA // SEGUIRAM DESTINO // END- RUA COSME DAMIÃO Nº70 VILA LUIZ NOVA IGUAÇU//TEL-3141-2086//21998367216
-22.87770974	-43.36098676	SOL INF QUE ESTACIONOU SEU AUTO EM FRENTE À AGÊNCIA SANTANDER PARA IR AO CAIXA ELETRÔNICO. SOL DIZ QUE. QUANDO VOLTOU. UM AUTO KYY4103 HYUNDAI HB 20 - VERMELHA FOI ESTACIONADO EM FRENTE AO SEU AUTO. DE MODO QUE NÃO CONSEGUE SAIR. SOL DIZ QUE SE SENTE AMEAÇADO. POR ACHAR MUITO SUSPEITA A ATITUDE. SOL DIZ QUE NÃO HÁ NINGUÉM EM FRENTE AO AUTO. MAS TEME PELA SEGURANÇA SUA E DE SUA MULHER. SOL ESTÁ CIENTE DE QUE DEVERÁ ENTRAR EM CONTATO COM O 1746. PARA A RETIRADA DO AUTO. SEM MAIS. 
-22.7147009	-43.70419832	SEG SOL.. QUE É SEGURANÇA DA EMPRESA VOTORANTIM ESTÁ VENDO DOIS INDIVS EM ATITUDE SUSPEITA PARADOS EM FRENTE A UM AUTO O QUAL NÃO SABE COR E CARACTERÍSTICAS.//NA EMPRESA ONDE ESTÁ TEM GRANDE MAQUINÁRIO E OS CÃES NO LOCAL ESTÃO MUITO ALVOROÇADOS COMO SE TIVESSEM PRESENCIANDO ALGUÉM NO LOCAL.//SOL E OUTRO SEGURANÇA ESTÃO NO INTERIOR DO GALPÃO COM RECEIO DE ASSALTO/SEM MAIS INFO.
-22.83026111	-43.32799303	SEG  SOL   ADENTROU UM  MENOR DE 17 ANOS  CORRENDO  NO HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELES . POREM  LOGO ATRAS  ENTRARAM DOIS INDVS  ATRAS DELE . POREM SEGURANÇAS IMPEDIRAM  OS MESMOS DE ADENTRAR O LOCAL .  MAIS OS MESMOS PERMANECEM RONDANDO O LOCAL . E SOL SOLICITA AUXILIO POIS O RAPAZ  ESTA  SENDO ATENDIDO E TEME PELA SAIDA DELE.
-22.78443737	-43.37303076	SEG SOL ROUBO DE AUTO (UBER. PLACA LRA 8340) NO LOCAL POR TRES INDIVS. SENDO UMA MULHER PARDA). JOVENS. NEGROS. ARMADOS COM ARMA DE FOGO (PISTOLA OU REVOLVER). MOTORISTA LEVADO REFEM. CRIMINOSOS PERGUNTAVAM SE TINHA SEGREDO O AUTO. SOL INF SEGUIRAM POSSIVELMENTE SENTIDO DUTRA. SOL INF APLICATIVO INFORMA DE AUTO ESTÁ NA RUA MARIANA MAGELI DE MEDEIROS. EM SÃO JOAO MERITI.
-22.79350364	-43.30102711	SEG SOL  ROUBO DE AUTO ( K Z O  7463 .MODELO HB 20 . DE COR BRANCO ) ESSE AUTO FOI ABANDONADO  . O OUTRO AUTO QUE FOI LEVADO PELOS INDIVIDUOS  NÃO CONSEGUIU VER A COR // SEG SOL 2 INDIVIDUOS  QUE ROUBARAM E NÃO SABE SE ESTAVAM ARMADOS  E FORAM SENTIDO A AVENIDA WASHINGTON LUIS // SEG SOL O AUTO ESTA A 10 METROS DE SUA CASA // SEM MAIS INFO .
-22.78990022	-43.38881356	"SEG SOL APROX 20 INDVDS ENTRE CONSUMIDORES E VENDEDORES DE ENTORPECENTES // NÃO HÁ VEÍCULOS NO LOCAL QUE FACILITEM A FUGA // 
SEG SOL OS DONOS DA CASA SÃO ANA CRISTINA E SEVERINO (PAI) E SEVERINO FILHO E UM QUARTO INDVD CHAMADO LEO // 
ANA CRISTINA (APROX 50 ANOS) . CABELO COMPRIDO. BAIXA. BRANCA. PORTE MÉDIO // SEVERINO PAI É UM SENHOR MORENO. BAIXO. MAGRO E DE CABELO PRETO E LISO ENCARACOLADO (APROX 60 ANOS) // SEG SOL O SEVERINO FILHO. VULGO ""VIDA"" É UM GAROTO NOVO (APROX 17 ANOS) BRANCO DE CABELO LISO. ESTATURA MÉDIA. E BOA COMPLEIÇÃO FÍSICA.// O LEO É UM INDVD BRANCO. MAGRO. CABELO LISO. BAIXO. // SEM MAIS"
-22.79023439	-43.31080331	SEG SOL TEVE SEU AUTO ROUBADO POR 2 INDVS QUE ESTAVAM NO AUTO MODELO FIESTA DE COR BRANCO . ARMADOS COM ARMA LONGA ( FUZIL) . AUTO DE SOL  MODELO  SONATA ( 2011/12)  DE COR PRETO PLACA KWG 5184  . 4 PORTAS  . FAROL DE XENON E VIDROS INSULFILMADOS ESCURO . SEGUIRAM EM DIREÇAO  A  MANGUEIRINHA E OU LIXAO / 21 34958305 
-22.83565845	-43.32899968	 IRAJA  // SEG SOL RELATA QUE PAROU NA PORTA DE SEU AMIGO UMA MOTO COM INDV EM ATITUDE SUSPEITA E SOL CONSULTOU PLACA DA MOTO PELO SINESP CIDADAO E MOTO CONSTA COMO ROUBADA SEG SOL É POLICIAL E ESTA DE FOLGA //  SEG SOOL PEDE APOIO A VTR PARA ABORDAR INDV 
-22.69611064	-43.51947774	SOL INF QUE TEM DOIS CARROS E DUAS MOTOS(COM SOM ALTO) COM VARIAS PESSOAS ARMADAS ENTRE PISTOLA E FUZIL // SOL INF QUE OUVIU DAFS MAIS CEDO NO LOCAL /SOL INF INDIVS ARMADOS AMEAÇAM MORADORES.  SOL NÃO SABE DIZER CARACTERISTICAS E INFORMAÇÕES // SEM MAIS
-22.89064576	-43.27468985	SEG SOL MOVIMENTAÇAO  CERCA DE 5 INDVS JOVENS  DE UMA LADO AO OUTRO DA VIA EM POSSE DE BICICLESTAS ( SOL NAO SABE PRECISAR MODELO COR E OU ALGUMA CARACTERISTICA QUE OS INDENTIFIQUEM . UNS SEM CAMISA E OUTROS DE CAMISA . UM DELES  APARENTEMENTE UM DELES ESTA ARMADO .SOL ACREDITA QUE ESTAO EM BUSCA DE VITIMAS PARA ROUBO A TRANSEUNTES//  SEGUINDO EM DIREÇAO AO MEIER // SEM MAIS 
-22.58845882	-43.04672587	SEG SOL PERCEBEU QUE VARIOS MAQUINARIOS DO SITIO FORAM FURTADOS. SOL NAO SABE SE TEM ALGUEM NA PROPRIEDADE . IRA AGUARDAR A VTR NA PONTE DO GANDE PROX AO DPO - FATO NA CAPELA DE SANTO ALEIXO -PROX AO  SITIO HARAS DO NELSINHO - RETA A ESQUERDA // PONTE DO GANDE // SEM MAIS 
-22.77044186	-42.92133445	SEG SOL FOI ASSALTADO E TEVE RELOGIO. DINHEIRO. CARTEIRA . CELULAR E BONÉ ROUBADOS POR TRES INDIVS JOVENS. NEGROS. ARMADOS COM ARMA DE FOGO. NO LOCAL. NSOL INF SALTOU DA VAN NO LOCAL EM DIREÇÃO A PASSARELA E FOI SEGUIDO E ABORDADO. SOL INF HÁ GRANDE NUMERO ASSALTOS NO LOCAL. SOL INF PASSA TODOS OS DIAS PELO LOCAL EM RETORNO DO TRABALHO E PEDE MAIS POLICIAMENTO.
-22.82462687	-43.09874798	SOL INF QUE A SOM ALTO PROVENIENTE DE UMA CASA VIZINHA /// INDIVIDUO USUÁRIO DE ENTORPECENTES E ESTA CONSUMINDO DROGAS JUNTO A OUTROS 10 INDIVIDUOS NO LOCAL E NÃO SABE SE ESTÃO ARMADOS // A MENORES NO LOCAL E É IRMA DESTE INDV//SEM MAIS INFS//CASA AMARELA SEM TELHADO . COM FARANDA E A BANDEIRA DO BRASIL PINTADA NO MURO //
-22.87001628	-43.28126476	SEG SOL TRES INDVS SAIRAM DO AUTO MODELO GOL GERAÇAO 5 DE COR PRETA .  ARMADOS COM ARMA DE FOGO E ROUBARAM O SEU AUTO MODELO  RENAULT/SANDERO AUT1016V - 2011/2012 - PRATA . DE PLACA EZF 4943 . 4 PORTAS . NAO TEM INSULFILME .  SIMBOLO DA SEGURADORA ( ESCUDO DE COR AZUL AO LADO DA PLACA COM OA ABREVIAÇOES "APVS") LADO DIREITO DA PLACA. SEGUIRAM EM SENTIDO A RUA DOM HELDER CAMARA  // SEM MAIS 
-22.90254505	-43.5626381	SOL INF 03 INDVS EM AUTO ASTRA PRATA ROUBARAM IDOSO.RASGARAM SUA ROUPAS.AGREDINDO-O A FACADAS NO PESCOÇO.ROUBARAM TODOS OS SEUS PERTENCES .DOCUMENTOS E DINHEIRO/SOL TRABALHA NO LOCAL E PEDE IDA DE VTR PARA AJUDA-LO.POIS IDOSO MORA EM SAQUAREMA E NECESSITA DE AJUDA/ENC SAMU/SEM MAIS/
-22.82392701	-43.36983436	"SOL INF QUE ESPOSO LIGOU PARA SUA CUNHA(ADRIANA) DIZENDO QUE HAVIA SIDO ROUBADO E QUE LIGASSE PARA SEGURADORA E 190// SEM MAIS INFS// POREM  AUTO TEM RASTREADOR E INFORMA END DE POSSIVEL ROUBO AS 01:23 RUA ANTONIO ALVES  E OU 01:26 ESTR CAMBOATA //ESTE SEGUE EM MOVIMENTO PELA RUA HIMALAIALRV7818	CHEVROLET	ONIX	PRETO	ATRAS DO AUTO COM ADESIVO DA HURLEY//POSSIVEL SEQUESTRO TAMBEM DO CONDUTOR POIS ESTE NÃO RETORNOU MAIS A FAMILIA//"
-22.84870023	-43.3216798	SOL INFO QUE FOI A 44º DP PARA REGISTRAR RO.DEVIDO A AGRESSÃO SOFRIDA PELO EX MARIDO.E OFICIAL DO DIA INDICOU QUE ELA DEVERIA ENTRAR EM CONTATO COM 190 PARA AJUDA-LA.SEG SOL O MESMO NÃO QUIS REGISTRA-LO/EX ESPOSO ESTA NA RESIDENCIA DE SOL E A AMEAÇA/ESTA COM UM FACÃO.CORTANDO-LHE A MÃO/SEM MAIS
-22.74682806	-43.44271481	SOL INF QUE INDIVÍDUO DE 1.90 MT . NEGRO . CAMISA AZUL . BERMUDA PRETA . ARMADO COM 38 EFETUOU DISPARO CONTRA SI EM TENTATIVA DE ABORDAGEM PARA ROUBO. SOL ESTAVA COM 2 PASSAGEIROS ( UBER ) E CONSEGUIU EVADIR-SE . PARANDO NO POSOT ASTRAL PARA VERIFICAR DANOS . NÃO HOUVE FERIDOS.
-22.73135118	-43.37693457	SOL INF 05 INDVS .AFRODESCENDENTES.UM MAGRO.ALTO.BONE.CERCA 18-19 ANOS.ROUPAS CORES ESCURAS.COM ARMAS DE FOGO .EM AUTO POLO PRETO.ROUBARAM AUTO HONDA CIVIC 2013/2014 CINZA PLACA OQK 9056.DOCUMENTOS.ALIANÇAS.APARELHOS CELULARES.SEGUIRAM SENTIDO LOTE 15/PROPRIETARIO: MARIO LUIZ SIMOES.END. RUA ALFREDO HENRIQUE HASTENREITER.LOTE 08.QD 02.REALENGO.TEL: 9751226///
-22.90469723	-43.28028108	SEG SOL 4 INDVS JOVENS DE COR PARDA EM DUAS BICICLETAS  DE COR ESCURA . TRAJAM APENAS DE BERMUDA SEM CAMISA .SOL NAO VISUALIZOU ARMAS POREM FOI SEGUIDO POR VARIOS METROS . NA TENTATIVA DE UM POSSIVEL ROUBO. SOL ESTAVA TENTANDO ENTRAR NA SUA RESIDENCIA NA RUA DONA CLAUDINA. SOL ACELEROU E DEU ALGUNS VOLTAS ATE DESPISTA-LOS . SOL AFIRMA QUE ELES ESTAO AINDA TRANSITANDO NO LOCAL DE UM LADO AO OUTRO DA VIA NA TENTAIVA DE POSSIVELMENTE ABORDAR OUTRA VITIMA// SEM MAIS 
-22.80951886	-42.94598232	SEG SOL UMA MULHER ESTÁ SENDO AGREDIDA POR UM INDIV QUE ESTÁ EM UM CARRO COR VERMELHA  COM MAIS DOIS INDIVS (SEM MAIS CARACTERÍSTICAS) QUE ESTÁ CIRCULANDO NO LOCAL//SOL INFORMA QUE O INDIV ESTÁ ARMADO E OS MESMOS TEMEM PELA VIDA DA MULHER//SEM MAIS INFO.
-22.80951002	-43.17981603	SEG SOL SOM ALTO PROVENIENTE DA RUA // EM TORNO DE 12 INDVS. ENTRE HOMENS E MULHERES. OUVINDO MÚSICA E CONSUMINDO DROGAS NO LOCAL // UM DELES NEGRO. TRAJANDO BLUSA POLO BRANCA. BONÉ E BERMUDA JEANS // OUTRO INDV NEGRO. SEM BLUSA // ALGUNS SÃO MENORES DE IDADE // SOL INFORMA QUE INDVS FAZEM BALBÚRDIA. URINAM NA RUA. ETC // SEM MAIS INF.
-22.68162597	-43.60234307	Seg sol que foi agredida pelo seu marido e esta muito machucada foi pedir auxilio no dpo de engenheiro pedreira mas que o mesmo esta fechado e ninguém atende apesar de ter  5 (cinco) vtr's na porta do dpo. pede ajuda da pm pois mora na comunidade jardim willian que é próximo nao pode voltar pois seu marido a esta ameaçando de morte. tem várias ocorrências na deam. esta com a roupa estampada rasgado e chinelo preto e morena clara 1.70 m.
-22.93085454	-42.8139464	SEG SOL DUAS MOTOS COM DOIS  INDVS EM CADA . SUPOSTAMENTE ARMADOS COM ARMA DE FOGO //  NAO SABE DETALHES.DE COR DAS MOTOS E DOS INDVS ESTAO TENTANDO ROUBAR AUTOS NA VIA .NAS PROXIMIDADES DO INSS.   GARAGEM DA EMPRESA DE ONIBUS  NOSSA SENHORA DO AMPARO E O  MERCADO SUBLIME // SEM MAIS  
-22.79100407	-43.44124222	SOL INF QUE CERCA DE 6 INDVS E OUTRAS GAROTAS ESTÃO TENTANDO AGREDIR A SUA PRIMA E SOL ACOLHEU A MESMA EM SUA CASA . SOL INF QUE AGREDIRAM TANTO AO SOL QUANTO SUA ESPOSA E INF QUE O FILHO DA SUA PRIMA DE 3 ANOS ESTÁ SOZINHO EM CASA POR QUE ELA TEVE QUE CORRER PARA CASA DO SEU PRIMO 
-22.72484147	-43.42763732	SEG SOL SEIS INDIVS . SENDO 2 MULHERES. CONSUMINDO ENTORPECENTES(COCAINA). SOL INF OCUPAM AUTO PUNTRA . COR PRETA. . SOL INF SÃO MULATOS. JOVENS. TRAJANDO BEMUDA E CAMISETA. SOL INF TAMBÉM HÁ SOM ALTO PROVENIENTE DE AUTO. SOL INF GRUPO COSTUMA ANDAR ARMADOS COM ARMA DE  FOGO.
-22.86752522	-43.35063862	"SOL INF QUE FOI AGREDIDA POR SEU COMPANHEIRO QUE ESTAVA ARMADO COM UM FACÃO QUE FOI RETIRADO PELA VIZINHA . O MESMO SE EVADIU DO LOCAL . POREM A MESMA INF QUE ELE ESTA NA RUA DE TRAS // ENC DP E 180
PROT INF PARA SOL  FOI 15012017 02310 . POREM NÃO FOI GERADO DEVIDO A UM ERRO NO SISTEMA "
-22.80845139	-43.19656739	SOL INF QUE FOI AGREDIDA PELO SEU COMPANHEIRO É POLICIAL MILITAR E LHE AGREDIU // SOL INF QUE FOI ATE A 37º DP // SOL INF QUE ESTA EM FRENTE A 37 DP E NECESSITA QUE ELE SAIA DO SEU VEÍCULO PARA QUE ELA POSSA PROCEDER A UM HOSPITAL PARA FAZER UM BAM // SEM MAIS 
-22.98534598	-43.22692262	SEG SOL MORADOR DO BAIRRO QUE LHE ESFAQUEOU OUTRO DIA ESTA NO LOCAL AGORA NA LOJA VOID // ELE DE NOME LUCAS DA COSTA SILVEIRA. ESTA TRAJANDO CAMISA AMARELA E BERMUDA PRETA. ESTA COM AMIGOS // SENDO MAGRO E MORENO // COSTUMA USAR MUITO ENTORPECENTE TODOS OS DIAS // SOL ESTA NA PIZZARIA GUANABARA E PODE AGUARDAR VTR PARA MOSTRAR O REFERIDO INDV // HA R.O. NA 14 DP. ONDE O MESMO NAO PODE ESTAR APOS AS 23 HORAS NA RUA. NA QUAL HA TAMBEM HA MEDIDA PROTETIVA DE AFASTAMENTO // 
-22.80583665	-43.04137698	SEG SOL TEM 60 ANOS  É PACIENTE PSIQUIATRICA . NAO ESTA TENDO CUIDADOS PELOS FAMILIARES. SOL É FUNCIONARIA DO ESTADO E NAO ESTA  RECEBENDO SEU PAGAMENTO. SOL INF ESTAR PASSANDO NECESSIDADES DE ALIMENTAÇAO / SOL ESTA SE SENTIDO -SE MAL POR FALTA DE ALIMENTAÇAO ///SEM MAIS *** SOL NAO É ATENDIDA PELO SAMU E OU BOMBEIROS . REALIZADA A TRANSFERENCIA INTERNA PARA SAMU RIO QUE NAO TEM COMO FAZER O ATENDIMENTO PARA OUTRO MUNICIPIO
-23.0052043	-43.32221201	 SOL INFOR QUE PEGOU UM  TAXI DO RIO DE JANEIRO LSD 9232 // SOL DIZ QUE INDV MOSTRO O PÊNIS  E COMEÇOU A FALAR PALAVRAS OBSCENAS E QUERIA LHE DEIXA NA DENTRO  CIDADE DE DEUS // INDV FAZ PONTO NO BARRA MUSIC  ONDE SOLICITANTE PEGOU PARA IR  PARA CASA // SEM MAIS INFOR
-22.64297114	-43.3052342	SEG SOL NAMORADO DE SUA CUNHADA. ELA DE 16 ANOS. SEQUESTROU-A EM AUTO PALIO BRANCO. MODELO ANTIGO. 2 PORTAS // ELE DE NOME EMERSON. DE 23 ANOS. A ENFORCOU E COLOCOU-A PARA DENTRO DO AUTO // FORAM SENTIDO PILAR // MARIDO DE SOL JA FOI ATE A CASA DO INDV. MAS ELE NAO ESTAVA NO LOCAL // CELULAR DA VITIMA ESTA DESLIGADO // NA MESMA SEMANA ELE AGREDIU-A DENTRO DO AUTO. PARA LHE ESTUPRAR // ELA DE PELE MORENA. BAIXA. MAGRA E TRAJANDO BLUSA PRETA E BERMUDA JEANS // FAMILIA ESTA NO LOCAL JUNTAMENTE COM SOL NO REFERIDO ENDEREÇO // QUASE UM MES ATRAS CASAL ESTAVA NO AUTO E INDVS ALVEJARAM O PALIO. QUE NA VERDADE QUERIAM MATAR O NAMORADO. MAS O MESMO CONSEGUIU FUGIR // 
-22.95644041	-43.34160679	SOL INF. QUE HÁ SOM ALTO PROVENIENTE DE RESIDÊNCIA /// SOL INF. QUE JÁ UMA BRIGA POR CAUSA DO SOM ALTO E OS  CONVIDADOS ESTÃO TODOS ALCOOLIZADOS /// SOL INF. QUE JÁ PEDIU P/ DONA DA CASA  E A MESMA DISSE QUE NÃO IA ABAIXAR A MÚSICA POR QUE A CASA É DELA  E SÓ VAI ABAIXAR ÁS 8:00 HS DA MANHÃ QUANDO FOR DORMIR 
-22.91241983	-43.10804328	SEG SOL DOIS INDVS (UM CASAL) TRABALHAM COM FERRO VELHO E FAZEM MUITO BARULHO TENTANDO DESMONTAR UM MOTOR NO LOCAL. GERANDO ATRITO COM OS MORADORES // SOL INFORMA QUE TENTOU CONVERSAR COM INDVS E HOUVE DISCUSSÃO. A MULHER. EMBRIAGADA. CHEGOU A OFENDÊ-LO // INDVS ESTÃO COM FACAS E BARRAS DE FERRO // SEM MAIS INF.
-22.98534598	-43.22692262	SEG SOL MORADOR DO BAIRRO QUE LHE ESFAQUEOU OUTRO DIA ESTA NO LOCAL AGORA NA LOJA VOID // ELE DE NOME LUCAS DA COSTA SILVEIRA. ESTA TRAJANDO CAMISA AMARELA E BERMUDA PRETA. ESTA COM AMIGOS // SENDO MAGRO E MORENO // COSTUMA USAR MUITO ENTORPECENTE TODOS OS DIAS // SOL ESTA NA PIZZARIA GUANABARA E PODE AGUARDAR VTR PARA MOSTRAR O REFERIDO INDV // HA R.O. NA 14 DP. ONDE O MESMO NÃO PODE ESTAR APOS AS 23 HORAS NA RUA. NA QUAL HA TAMBÉM HA MEDIDA PROTETIVA DE AFASTAMENTO //
-22.65128294	-43.23005941	SEG SOL NAMORADO DE SUA CUNHADA. ELA DE 16 ANOS. SEQUESTROU-A EM AUTO PALIO BRANCO. MODELO ANTIGO. 2 PORTAS // ELE DE NOME EMERSON. DE 23 ANOS. A ENFORCOU E COLOCOU-A PARA DENTRO DO AUTO // FORAM SENTIDO PILAR // MARIDO DE SOL JA FOI ATE A CASA DO INDV. MAS ELE NAO ESTAVA NO LOCAL // CELULAR DA VITIMA ESTA DESLIGADO // NA MESMA SEMANA ELE AGREDIU-A DENTRO DO AUTO. PARA LHE ESTUPRAR // ELA DE PELE MORENA. BAIXA. MAGRA E TRAJANDO BLUSA PRETA E BERMUDA JEANS // FAMILIA ESTA NO LOCAL JUNTAMENTE COM SOL NO REFERIDO ENDEREÇO // QUASE UM MES ATRAS CASAL ESTAVA NO AUTO E INDVS ALVEJARAM O PALIO. QUE NA VERDADE QUERIAM MATAR O NAMORADO. MAS O MESMO CONSEGUIU FUGIR // SOL REEINTERA QUE ESTE JA ESTA LEVANDO PARA A SUA CASA //
-22.90356372	-43.19139719	SOL INF. QUE HÁ SOM ALTO PROVENIENTE DE RESIDÊNCIA DO SR. CRISTIANO ///SOL INF. QUE FOI PEDIR PARA QUE OS MESMOS ABAIXASSEM A MÚSICA E OS MESMOS DISSERAM QUE NÃO IRIAM ABAIXAR O SOM E CHAMARAM SOL P/ BRIGA /// SOL INF. QUE JÁ HOUVE BRIGA NO LOCAL POR CAUSA DO SOM ALTO 
