,userId,productId,Rating
4761696,A1YVO5V1SO18DZ,B0057YI48O,1.0
4761743,A1RJKTYC03L0JY,B0057YRJNK,5.0
4762463,A1ZTR0FR5AW9B4,B00584WZKG,5.0
4762512,AQIJ3ZEEVCIKU,B00584WZKG,5.0
4762734,A34C9AFFZOI45T,B00585CLR2,5.0
4763035,A2HRHF83I3NDGT,B00585CLSQ,3.0
4763043,A18U49406IPPIJ,B00585CLTU,5.0
4763167,A33YZNZIRA3H97,B00585CLVS,5.0
4763605,A2AY4YUOX2N1BQ,B005869A16,5.0
4763624,A2LCE1D0TW2XY0,B005869A16,4.0
4763657,ACY9QYNDFLVBI,B005869A16,5.0
4763863,A3UR2N0ATGBCU8,B005869A16,3.0
4764049,A2SKEQT0WTB954,B00587T5NI,4.0
4764081,A21I62TCDL4754,B00588M3RM,4.0
4764140,A1KY5G5FP31F2F,B00588V22Y,5.0
4764240,A2U3OEIK1CUPIK,B00589IPAA,5.0
4764257,AMVXR3NPL0GWX,B00589LQ10,2.0
4764900,AS269J1OGZT1V,B0058AH2US,3.0
4765244,A2LB4FLRZG6CUV,B0058AH2US,5.0
4765431,A1CSRR7FCKBL9M,B0058AH2US,5.0
4765627,A3M7BCQKSQAK4L,B0058BDFXA,1.0
4765680,A1A5KUIIIHFF4U,B0058BG0UK,1.0
4765689,A38RMU1Y5TDP9,B0058BG0UK,4.0
4765808,A1MFAPVBW9BEGD,B0058BG0UK,3.0
4765810,AIBRTGBN07D6A,B0058BG0UK,5.0
4765882,ARX7Z3NI6O0F7,B0058BUC2W,5.0
4766114,A1IU7S4HCK1XK0,B0058D2AXO,5.0
4766188,A1H6SBO7R007I8,B0058D8D3K,3.0
4766221,A20DDH4NT6Q1E8,B0058D8D3K,5.0
4766229,A1KDUQ2HU0WD68,B0058D8D3K,4.0
4766241,A3EFSLEMHNPP6A,B0058D8D3K,5.0
4766250,AY6A8KPYCE6B0,B0058D8D3K,3.0
4766257,A23GFTVIETX7DS,B0058D8D94,4.0
4766671,A3R4794K2RVU1S,B0058DOWH6,2.0
4766694,A3N4VTNFPMTHEF,B0058DOWH6,5.0
4767362,A7EU2BWLLCJY2,B0058FAYPI,5.0
4767378,A20OBCQWBKCGZT,B0058FAYPI,5.0
4767382,ATS2855497V0I,B0058FAYPI,5.0
4767437,A1QVFHPY8418HC,B0058FAYPI,5.0
4767438,A2QDOJFFLFGF18,B0058FAYPI,5.0
4767482,A25QJBK33C4O0R,B0058FAYPI,4.0
4767825,A3EZEP0FX5BC1P,B0058FJS82,5.0
4768201,A3EZFFPVS34AMO,B0058FO22O,5.0
4768329,A3RGJ1FXOB1ZLL,B0058G1EWE,5.0
4768401,A12R3YGEHW7D8G,B0058G40O8,5.0
4768471,A3OA4DV4L81N1D,B0058G40O8,5.0
4768632,A3F7USIDJBR8WU,B0058GFRZY,2.0
4768716,A33HIV8RXRDM88,B0058GK55Q,4.0
4768724,AWPODHOB4GFWL,B0058GK55Q,4.0
4768726,ARXU3FESTWMJJ,B0058GK55Q,2.0
4768727,A186697K4XKXQL,B0058GK55Q,3.0
4768731,A1WXG10FJ353K0,B0058GK55Q,5.0
4768732,A10Y058K7B96C6,B0058GK55Q,5.0
4768734,A2WC9NFLG57W4H,B0058GK55Q,5.0
4768735,AR3EVUQF0AC7R,B0058GK55Q,4.0
4768736,A2QDOJFFLFGF18,B0058GK55Q,5.0
4768762,A2V0I904FH7ABY,B0058GK55Q,5.0
4768822,A213J54E63SYOP,B0058GN1AM,5.0
4768847,AOEAD7DPLZE53,B0058GNVAW,3.0
4768894,A2V5M5EJPOD2IU,B0058HBO46,5.0
4768897,A3LPL35P7FH78Y,B0058HBO46,5.0
4768999,A3CG93783LP0FO,B0058I2Y9O,4.0
4769169,A2AY4YUOX2N1BQ,B0058J1QII,5.0
4769172,A18FLOC8YQY0P8,B0058J1QII,5.0
4769190,A3RGJ1FXOB1ZLL,B0058J1QII,5.0
4769202,A1V4A5U5O3TMMD,B0058J1QYC,5.0
4769212,AR74YY08IP2WE,B0058J1QYC,5.0
4769294,A1RJKTYC03L0JY,B0058J3K96,3.0
4769525,A2KZOIOFXXMC1H,B0058JZFSA,5.0
4769679,AMVXR3NPL0GWX,B0058KJJ18,5.0
4769879,ANRS196NKFVUU,B0058LIUZ8,5.0
4769929,A3SOJO7Z7R9WIA,B0058LL3OI,5.0
4770285,A1F0KPA232MTYC,B0058M3RWI,5.0
4770306,A3SL0HA6422W4M,B0058M3RXW,5.0
4770371,A2EW01G2LNJN06,B0058M3RXW,4.0
4770406,A2LB4FLRZG6CUV,B0058M5R62,3.0
4770541,AGYH5U11ZKPFB,B0058MJX3U,5.0
4770569,A2NSXY5L42ZUGO,B0058ML1BM,5.0
4770657,ARBKYIVNYWK3C,B0058N1U12,3.0
4770778,A28UMA3GW9L124,B0058NN1A0,5.0
4770833,A3FEGTOLCWXSV4,B0058NN6CS,5.0
4770843,A3V2EZ6MA32FF6,B0058NN6CS,5.0
4770856,A20951I210L0IB,B0058NN6CS,5.0
4770966,A3N4VTNFPMTHEF,B0058NN6CS,4.0
4770983,A2WB7LZ595CR50,B0058NN6CS,5.0
4771053,A1CPRP3VFJRS1R,B0058NN6CS,2.0
4771408,A30XZK10EZN9V4,B0058NYW3K,4.0
4771468,A2GKMXRLI7KLFP,B0058OE478,5.0
4771542,A1U5IJHJK84S54,B0058OGZIY,5.0
4771687,A1CMD08Z49PGKQ,B0058OJRDY,5.0
4771787,A3LGT6UZL99IW1,B0058OPOOA,5.0
4771798,A3LGT6UZL99IW1,B0058OQ3H2,5.0
4772183,A3D6OI36USYOU1,B0058P0I2C,5.0
4772284,A6FIAB28IS79,B0058P0I2C,2.0
4772329,A1C5WS021EL3WO,B0058P5ARA,5.0
4772591,A2ZY49IDE6TY5I,B0058PJH5Q,4.0
4772675,APBB297H3ZA5E,B0058PL9RK,4.0
4772679,AZ515FFZ7I2P7,B0058PL9RK,5.0
4772695,A3OA4DV4L81N1D,B0058PL9RK,5.0
4773014,A3HPCRD9RX351S,B0058PZFVG,4.0
4773233,A2ARDVMUGDFED6,B0058QKFBU,5.0
4773699,A203OCQQ12MAVT,B0058RWG4S,4.0
4773848,A21INUA35HX4XQ,B0058SG8L4,3.0
4773999,A2NJQF2UI60VGT,B0058SRNZ4,5.0
4774003,A2IFKH3TJ10387,B0058SRNZ4,5.0
4774018,A3V7D0LH8L7BG0,B0058SRNZ4,5.0
4774043,AQIJ3ZEEVCIKU,B0058SRNZ4,4.0
4774048,A2W9GX82SLKROQ,B0058SRNZ4,3.0
4774053,A1KDUQ2HU0WD68,B0058SRNZ4,4.0
4774078,A25QJBK33C4O0R,B0058SRNZ4,4.0
4774191,A3J8A5L5AF5TX9,B0058SYDTI,4.0
4774374,A29KJ32G75L7G9,B0058TUZT4,5.0
4774400,A2SKEQT0WTB954,B0058TUZT4,5.0
4774444,A38C12950IM24P,B0058TUZT4,5.0
4774696,A1EVV74UQYVKRY,B0058TUZT4,5.0
4774941,A2LTYEYGKBYXRR,B0058TUZT4,5.0
4774958,A2J7FHZFKOKGZ6,B0058TUZTE,1.0
4775013,A1OGCPMSIVK7G4,B0058TV0C0,5.0
4775107,A1A5KUIIIHFF4U,B0058U6CIG,5.0
4775487,ASCBJEPXTOU0V,B0058UUR6E,3.0
4775746,A1H4IVXNXWWBLV,B0058UUR6E,5.0
4776013,A20DZX38KRBIT8,B0058UUR6E,5.0
4776207,AUITG1DJ3QUGK,B0058UUR6E,5.0
4776297,AN81JUYW2SL24,B0058UUR6E,5.0
4776423,AZAC8O310IK4E,B0058UUR6E,5.0
4777070,A3LPL35P7FH78Y,B0058UUR6E,5.0
4777130,A3D0UM4ZD2CMAW,B0058UUR6E,5.0
4777207,A3S0EHEIR52HP1,B0058UUR6E,5.0
4777469,A3R1WFO4KIUQXZ,B0058UUR6E,4.0
4779096,A2XU6J41ZQOJ2V,B0058VAY8Y,5.0
4779178,A4WEZJOIZIV4U,B0058VIWTM,5.0
4779724,A3FPSY1M6G7XIB,B0058VYTUS,4.0
4779959,AEAFHD09X8044,B0058W0S1Q,5.0
4780282,A1143YEAZYMYHJ,B0058W5RC6,5.0
4780329,A3DGJMO6VPG6FJ,B0058W5RC6,4.0
4780693,A2Y739CRM15WDL,B0058X0TFA,5.0
4780696,A3A4ZAIBQWKOZS,B0058X0TFA,3.0
4781686,A3IOQ7NVVLAUEE,B0058XSZGU,5.0
4781932,A1VGXHHR08G044,B0058YXZPA,4.0
4782073,AONUCJBC85BL,B0059092Q4,4.0
4782077,A1J75JJ0Q2OEJN,B0059092Q4,5.0
4782078,A1RL1OTV8IJMVD,B0059092Q4,2.0
4782082,A3QNX5KWHDV0GD,B0059095Z2,2.0
4782291,ANW6EGY12V5XS,B00591GIMY,5.0
4782356,A1MRPX3RM48T2I,B00591GIMY,5.0
4782363,A3SL0HA6422W4M,B00591GIQK,5.0
4783148,A1W415JP5WEAJK,B00596BGOE,4.0
4783528,A34BZM6S9L7QI4,B005972X3Q,5.0
4784471,AUBEFRFHJR64Y,B00598CV4Q,4.0
4784731,AD9ZL63H0VKCZ,B0059AK8HQ,4.0
4784846,A2ARDVMUGDFED6,B0059AK8HQ,4.0
4784913,A2L90SGUP36KGA,B0059AK8HQ,5.0
4785074,A2VALCFTOWFYXZ,B0059DTNA6,4.0
4785209,A195EZSQDW3E21,B0059GFQPO,4.0
4785273,A1CSRR7FCKBL9M,B0059H60SK,5.0
4785275,AC6Z7DP1Z5GHD,B0059H616G,5.0
4785276,A87N6UTYA6NOB,B0059H616G,5.0
4785426,A54SG05AV6S4H,B0059KEFMK,5.0
4785528,A38NHXL5257E3B,B0059M4G9K,5.0
4785557,A2ME89MSWVG9NF,B0059M4G9K,3.0
4786047,AS269J1OGZT1V,B0059X0YIQ,4.0
4786190,A2V5M5EJPOD2IU,B005A0B3FG,4.0
4786198,A20OBCQWBKCGZT,B005A0B3FG,5.0
4786212,A2WC9NFLG57W4H,B005A0B3FG,3.0
4786213,A3EZFFPVS34AMO,B005A0B3FG,5.0
4786225,A3F9CMU8KNAY1M,B005A0B3FG,4.0
4786229,A38NELQT98S4H8,B005A0B3FG,4.0
4786254,AX7317G153T8W,B005A0B3FQ,5.0
4786261,A2WLNSZ9U0T1S3,B005A0B3FQ,4.0
4786267,A20H1M28WLI9J2,B005A0B3MO,5.0
4786273,AVFJ327UXPXLF,B005A0B3MO,5.0
4786274,A5KMMY627T3W,B005A0B3MO,5.0
4786275,A1URXSRV6WDHVY,B005A0B3MO,3.0
4786280,A1N5FSCYN4796F,B005A0B3MO,3.0
4786281,A1BT6TL7UCIC5Y,B005A0B3MO,4.0
4786283,A16QODENBJVUI1,B005A0B3MO,5.0
4786287,A357B3PUHSVQA,B005A0B3MO,5.0
4786316,A3R19YKNL641X3,B005A0B49Q,4.0
4786332,A23GFTVIETX7DS,B005A0B4B4,5.0
4786341,A1P0JSFW184ZXJ,B005A0B4B4,5.0
4786347,A2W9I628I6SE1U,B005A0B4B4,5.0
4786460,A3V2EZ6MA32FF6,B005A0B7CA,5.0
4786480,A25UZ7MA72SMKM,B005A0B7CA,5.0
4786536,A353U0L2HAMSHV,B005A0B7CA,4.0
4786580,A2ME89MSWVG9NF,B005A0B7CA,3.0
4786586,A100WO06OQR8BQ,B005A0B7CA,5.0
4786594,AUITG1DJ3QUGK,B005A0B7CA,5.0
4786680,AYB4ELCS5AM8P,B005A0B7CA,5.0
4786704,A5KMMY627T3W,B005A0B7CA,5.0
4786831,AAA0TUKS5VBSA,B005A0B7CA,4.0
4786833,A1QNYLBG73QRNF,B005A0B7CA,4.0
4787019,A357B3PUHSVQA,B005A0B7CA,2.0
4787083,A26EQ8U96JA92T,B005A0ETXY,5.0
4787271,A1EH2S92FHWZRP,B005A0O8QW,4.0
4787564,A3N0P5AAMP6XD2,B005A2QDWC,2.0
4787630,A2SH6A32BE6NEV,B005A2RLXC,4.0
4787635,A4IL0CLL27Q33,B005A2RLXC,5.0
4788106,A34UVV757IKPVB,B005A9ZYI4,4.0
4788202,A1V4A5U5O3TMMD,B005AAVNQU,5.0
4788211,A30XZK10EZN9V4,B005AAVNQU,5.0
4788424,A3N0P5AAMP6XD2,B005ADGROA,4.0
4788733,A3S0EHEIR52HP1,B005AF0C2G,5.0
4788940,A3FOSLM5G1BO63,B005AFVHLQ,4.0
4789170,A3LWC833HQIG7J,B005AIR2TE,5.0
4789241,A23NSKTMSPPBTR,B005AJ16WM,4.0
4789413,A3FPSY1M6G7XIB,B005AK2X8W,5.0
4789452,A3F7USIDJBR8WU,B005AKCNBY,5.0
4790042,AVPNQUVZWMDSX,B005AL5UWC,5.0
4790590,A2HRHF83I3NDGT,B005AOU0OW,5.0
4790686,A2EW01G2LNJN06,B005APUU4Q,5.0
4790831,A21INUA35HX4XQ,B005AQPU5Y,3.0
4791007,A29KJ32G75L7G9,B005ARQV6U,2.0
4791008,A3AYSYSLHU26U9,B005ARQV6U,4.0
4791050,AHR86ZEYETLJI,B005ARQV6U,5.0
4791094,A3QNQQKJTL76H0,B005ARQV6U,5.0
4791130,A2AY4YUOX2N1BQ,B005ARQV6U,5.0
4791177,A3EXWV8FNSSFL6,B005ARQV6U,5.0
4791370,A2AF0NOCM71J0B,B005ARQV6U,5.0
4791657,A2W9GX82SLKROQ,B005ARQV6U,5.0
4791727,A3V0YR50F1XSKP,B005ARQV6U,5.0
4791824,AAA0TUKS5VBSA,B005ARQV6U,4.0
4791840,A3RGJ1FXOB1ZLL,B005ARQV6U,5.0
4791967,A213J54E63SYOP,B005ARQV6U,4.0
4792008,ARBKYIVNYWK3C,B005ARQV6U,3.0
4792051,A21INUA35HX4XQ,B005ARQV6U,4.0
4792147,A34C9AFFZOI45T,B005ARQV6U,5.0
4792196,A2HRHF83I3NDGT,B005ARQV6U,5.0
4792240,ARIDN94LOCQFD,B005ARWDVW,4.0
4792241,A2WLNSZ9U0T1S3,B005ARWDVW,5.0
4792436,A10ZFE6YE0UHW8,B005AT2RB6,3.0
4792438,A3F3B6HY9RJI04,B005AT2RB6,2.0
4792896,A259MPG6SOL02P,B005AW7PI8,2.0
4793077,A20DDH4NT6Q1E8,B005AWYB2Q,4.0
4793105,A1F9Z42CFF9IAY,B005AWYC9I,2.0
4793237,A10ZFE6YE0UHW8,B005AY01RI,5.0
4793293,ASJSX783R5HTZ,B005AY01RI,5.0
4793466,A3BACUOZV1M0WM,B005AY9278,5.0
4793542,AXYM52DNK6NDF,B005AY9278,5.0
4794048,A1N5FSCYN4796F,B005AZ7B4S,4.0
4794131,A1F1A0QQP2XVH5,B005AZ7BE8,5.0
4794417,A3LGT6UZL99IW1,B005B0A6ZS,5.0
4794437,AUBEFRFHJR64Y,B005B0A6ZS,4.0
4794481,A259MPG6SOL02P,B005B0CSFE,1.0
4794566,A3DWO5RJDA430F,B005B0SDNK,3.0
4794613,ARBKYIVNYWK3C,B005B1032I,5.0
4794707,A3MQ15651KGVLJ,B005B1AO8Q,5.0
4795930,A1U5IJHJK84S54,B005B3VO24,5.0
4795978,AVPNQUVZWMDSX,B005B3VO24,5.0
4796326,A3UR2N0ATGBCU8,B005B3VO24,5.0
4796547,A3OXHLG6DIBRW8,B005B4M1RU,5.0
4796564,A213J54E63SYOP,B005B4M1RU,4.0
4796705,A24HWYHR28JJ7A,B005B5G4S6,4.0
4796725,A1T1YSCDW0PD25,B005B5G4S6,5.0
4796863,A2W9GX82SLKROQ,B005B5G4S6,4.0
4796877,A1UQBFCERIP7VJ,B005B5G4S6,5.0
4797005,AI8EMB0HUC6Z5,B005B5G4S6,5.0
4798069,A6XDZ1MJ0B1A2,B005B7ET5E,4.0
4798080,A2L90SGUP36KGA,B005B7J058,5.0
4798511,A2AY4YUOX2N1BQ,B005B9CNMI,5.0
4799030,ABXANRX4GPYRZ,B005B9G79I,2.0
4799038,A2XA8CW5DF4MNZ,B005B9G79I,4.0
4799377,AWNJAY0M5UI70,B005BCAKO8,4.0
4799545,A370XYLIZCSK1Y,B005BCAKO8,5.0
4799574,A13WOT3RSXKRD5,B005BCAKO8,5.0
4799802,A3T4OHEAHOJ700,B005BCCML2,4.0
4799830,A2XA8CW5DF4MNZ,B005BCCML2,5.0
4799883,A2IFGGXG3YV3Y6,B005BCCML2,4.0
4799886,ALQ4USPEQ9L5N,B005BCCML2,4.0
4799889,A11EXFO14WEJM1,B005BCCML2,5.0
4799892,A2WLNSZ9U0T1S3,B005BCCML2,5.0
4799894,A17HMM1M7T9PJ1,B005BCCML2,4.0
4800261,A2SKEQT0WTB954,B005BDAR5E,5.0
4800551,ALDAF4VVLFRHP,B005BDAR5E,3.0
4800807,A2V5M5EJPOD2IU,B005BF6HR4,5.0
4800996,A31BD4RXCON7QO,B005BG0IK0,3.0
4801089,A1PVJICI412IN4,B005BGKAGC,5.0
4801144,A3QNQQKJTL76H0,B005BGO1EO,2.0
4801508,AHR86ZEYETLJI,B005BHAK4S,5.0
4801521,A2AF0NOCM71J0B,B005BHANFO,5.0
4801587,A2EN82VBJT44QP,B005BHCZ4Q,4.0
4801664,A3H4S6YO9VNGDZ,B005BHIZ7M,5.0
4801788,A17V9XL4CWTQ6G,B005BHMDLQ,5.0
4801828,A3DWO5RJDA430F,B005BHOKRG,2.0
4802026,AS269J1OGZT1V,B005BI5WMW,4.0
4802064,A23ONMGKEWDG4M,B005BI5WMW,5.0
4802074,A2L90SGUP36KGA,B005BI5WMW,5.0
4802090,A2XCCN239AR1XK,B005BIMH4S,5.0
4802821,A20DDH4NT6Q1E8,B005BL4PHW,5.0
4802969,A29KJ32G75L7G9,B005BLO21Q,5.0
4803132,A3UR2N0ATGBCU8,B005BLO21Q,5.0
4803405,A2LCE1D0TW2XY0,B005BO7FE4,5.0
4803661,AEJAGHLC675A7,B005BOMTT0,5.0
4803703,AOEAD7DPLZE53,B005BOMTT0,5.0
4803725,A2XRMQA6PJ5ZJ8,B005BOMTT0,5.0
4803846,A1V4A5U5O3TMMD,B005BON4K8,5.0
4803854,A26KXNN6H1IL0I,B005BON4K8,5.0
4803860,A3PD8JD9L4WEII,B005BON4K8,4.0
4803946,A1XXMNLOLKNO0I,B005BON4K8,5.0
4804558,A2AY4YUOX2N1BQ,B005BSKKGU,5.0
4805141,A2V7EO331SFUF6,B005BUW7KK,3.0
4805313,A1VGXHHR08G044,B005BV0FHG,3.0
4805964,ASJSX783R5HTZ,B005BZNDCG,5.0
4806155,A14JBDSWKPKTZA,B005BZNE2U,5.0
4806157,A3S5EXYZDEBF3K,B005BZNE2U,4.0
4806158,A3PD8JD9L4WEII,B005BZNE2U,5.0
4806159,AR74YY08IP2WE,B005BZNE2U,4.0
4806174,ABQWMANK4AR63,B005BZNE2U,1.0
4806175,A2KOV8XWZOZ0FQ,B005BZNE2U,5.0
4806180,A18S2VGUH9SCV5,B005BZNE2U,4.0
4806190,A2RN2AO4BE6F4K,B005BZNE2U,5.0
4806191,A1TQZUSOU22E9M,B005BZNE2U,5.0
4806192,A2Y739CRM15WDL,B005BZNE2U,4.0
4806195,A3R19YKNL641X3,B005BZNE2U,4.0
4807672,A2HMF8ZR67BNZS,B005C2A4DO,5.0
4807834,A3FPSY1M6G7XIB,B005C2A4DO,3.0
4807878,A10O7THJ2O20AG,B005C2B7EY,5.0
4808052,A1EKSETIBS9ETQ,B005C31F2M,4.0
4808429,A12DQZKRKTNF5E,B005C31HC0,3.0
4808935,A30XZK10EZN9V4,B005C31HC0,4.0
4809247,A1E1LEVQ9VQNK,B005C31HC0,5.0
4810212,A2XRMQA6PJ5ZJ8,B005C31HC0,5.0
4810375,A3INN916E4VION,B005C31HC0,4.0
4810660,A1MRPX3RM48T2I,B005C31HC0,5.0
4811411,A1PV5T5S4D5NPI,B005C50H2Y,5.0
4811472,A2RU4U1JZ3DMP5,B005C50H2Y,5.0
4811498,A1TQZUSOU22E9M,B005C50H2Y,5.0
4811563,A1ZTR0FR5AW9B4,B005C5HX7Q,2.0
4811677,A37IRE9GZ0CZ7I,B005C6CVAE,2.0
4811887,A2HKUM9OEBQKDW,B005C6CVAE,4.0
4811889,A33YZNZIRA3H97,B005C6CVAE,5.0
4812011,A2NB2E5DXE319Z,B005C6CVAE,5.0
4812158,A1CM4HI4S5P0WO,B005C71L5Y,2.0
4812639,AYLLSFYS3UP1H,B005C84H54,5.0
4813219,A3FEGTOLCWXSV4,B005C95MRA,3.0
4813226,A3R4794K2RVU1S,B005C95MRA,4.0
4813252,A3L6L5O89JTX2T,B005C95MRA,4.0
4813279,A1Z16630QMH8Q6,B005C95NCY,5.0
4813281,A1X3ESYZ79H59E,B005C95NCY,4.0
4813292,A2BMZRO0H7TFCS,B005C95NCY,5.0
4813312,AX7317G153T8W,B005C95NCY,5.0
4813469,A2L90SGUP36KGA,B005C95NNI,2.0
4813737,A1X3ESYZ79H59E,B005C9K2I4,5.0
4813742,A1RPTVW5VEOSI,B005C9K2I4,4.0
4814152,A2L90SGUP36KGA,B005CEH0SE,5.0
4814790,A253IOATGMT2UP,B005CG1XH6,5.0
4814806,A19W47CXJJP1MI,B005CG2AL4,3.0
4814811,A27QXQQOLAMRRR,B005CG2AL4,2.0
4814821,A35X2JJI49OBZP,B005CG2AL4,5.0
4814842,A2WCFDOCS73PNB,B005CG2AL4,5.0
4814865,A2XCCN239AR1XK,B005CG2AL4,5.0
4814878,AWPODHOB4GFWL,B005CG2AL4,4.0
4814880,A3F3B1JPACN215,B005CG2AL4,4.0
4814895,A1N5FSCYN4796F,B005CG2AL4,5.0
4814933,A4D5B7Q8A7PA6,B005CG2AL4,5.0
4815001,A3G5MOHY1U635N,B005CG2ATQ,3.0
4815003,A19W47CXJJP1MI,B005CG2ATQ,5.0
4815069,A3L1VJMHFWONCB,B005CG2ATQ,5.0
4815119,A2BLFCOPSMBOZ9,B005CG2ATQ,3.0
4815237,A22S7D0LP8GRDH,B005CG2ATQ,5.0
4815242,A3N4VTNFPMTHEF,B005CG2ATQ,4.0
4815303,AEJAGHLC675A7,B005CG2ATQ,5.0
4815340,A2XCCN239AR1XK,B005CG2ATQ,5.0
4815555,A2XRMQA6PJ5ZJ8,B005CG2ATQ,5.0
4815633,A2KYRPDKVBI2R4,B005CG2ATQ,5.0
4815707,A1KXJCXS6HFRQZ,B005CG2AX2,2.0
4815735,A3OXHLG6DIBRW8,B005CG2AX2,4.0
4815749,A1X2LENOF84LCQ,B005CG2AX2,5.0
4815799,A3TAS1AG6FMBQW,B005CG2AX2,5.0
4815831,A1F1A0QQP2XVH5,B005CG2AX2,4.0
4815861,A3L9E0YI7C5G0W,B005CG2AX2,5.0
4815884,A3T7V207KRDE2O,B005CG2AX2,4.0
4816061,A3D0UM4ZD2CMAW,B005CGFU4I,5.0
4816374,A1M7HP5CHDXXOU,B005CI7V1Q,2.0
4817286,AOEAD7DPLZE53,B005CIUZ28,4.0
4817360,A15QYHQH80W30L,B005CJODK2,3.0
4817366,A1X1CEGHTHMBL1,B005CJODK2,5.0
4817638,AXYM52DNK6NDF,B005CKAPR6,5.0
4817822,A2I6GN7OHB9JKF,B005CKQF3E,5.0
4817827,A54SG05AV6S4H,B005CKQF3E,5.0
4817850,A3RGJ1FXOB1ZLL,B005CKQF3E,5.0
4817867,A27ADCSD15F3GL,B005CKQF3E,3.0
4818032,A3L1VJMHFWONCB,B005CLCJA6,5.0
4818127,A35X2JJI49OBZP,B005CLHOM4,4.0
4818876,A100WO06OQR8BQ,B005CLMJLU,5.0
4818889,A2UTZ4O5E2W4DK,B005CLMJLU,5.0
4818994,A3TAS1AG6FMBQW,B005CLMJLU,5.0
4819110,A2W9GX82SLKROQ,B005CLMJLU,5.0
4819160,A1LD5SE8IZ1H70,B005CLMJLU,2.0
4819474,ALUNVOQRXOZIA,B005CLMVZO,2.0
4819476,AS269J1OGZT1V,B005CLMVZO,4.0
4819613,A1W415JP5WEAJK,B005CLPP84,4.0
4819715,A28BX3MM90A6FI,B005CLPP84,5.0
4819923,A212MDP6K4VJS5,B005CLPP84,5.0
4820030,A3QNQQKJTL76H0,B005CLPP84,4.0
4820136,A3OXHLG6DIBRW8,B005CLPP84,5.0
4820190,A1C5WS021EL3WO,B005CLPP84,2.0
4820222,A25C2M3QF9G7OQ,B005CLPP84,5.0
4820328,A2V5M5EJPOD2IU,B005CLPP84,5.0
4820379,A23GFTVIETX7DS,B005CLPP84,5.0
4820425,A2OBDNQ5ZYU1L8,B005CLPP84,5.0
4820525,A100WO06OQR8BQ,B005CLPP84,1.0
4820722,AN81JUYW2SL24,B005CLPP84,4.0
4820760,ATS2855497V0I,B005CLPP84,4.0
4821048,A23ZNGL704AW7O,B005CLPP84,4.0
4821058,A3TAS1AG6FMBQW,B005CLPP84,5.0
4821064,A680RUE1FDO8B,B005CLPP84,5.0
4821082,A2NSMJVQY0RV9S,B005CLPP84,4.0
4821116,A506HOOCVL8GW,B005CLPP84,5.0
4821319,A225G2TFM76GYX,B005CLPP84,5.0
4821338,AW6J9IILGOZY3,B005CLPP84,5.0
4821459,A2HKUM9OEBQKDW,B005CLPP84,5.0
4821658,A18S2VGUH9SCV5,B005CLPP84,5.0
4821945,A250AXLRBVYKB4,B005CLPP84,3.0
4821949,A84FLVDK2R5JF,B005CLPP84,2.0
4822023,A1OGCPMSIVK7G4,B005CLPP84,5.0
4822025,A1CMD08Z49PGKQ,B005CLPP84,5.0
4822033,A3Q4TYJVAM4IRM,B005CLPP84,4.0
4822089,A3REK3OFONWB1Q,B005CLPP84,5.0
4822213,A1J75JJ0Q2OEJN,B005CLPP84,4.0
4822520,A2Y739CRM15WDL,B005CLPP84,5.0
4822540,A3T7V207KRDE2O,B005CLPP84,1.0
4822598,A3A4ZAIBQWKOZS,B005CLPP84,5.0
4822641,A197T2N6RU7K56,B005CLPP84,5.0
4822790,ACQYIC13JXAOI,B005CLPP84,5.0
4822805,A6VXZ1EEPRTLV,B005CLPP84,4.0
4822808,A3LZA698SQPCXE,B005CLPP84,1.0
4823210,ASCBJEPXTOU0V,B005CLPP8E,5.0
4823266,A212MDP6K4VJS5,B005CLPP8E,5.0
4823761,A100UD67AHFODS,B005CLPP8E,5.0
4824201,A1EH2S92FHWZRP,B005CLPP8E,5.0
4824438,A18S2VGUH9SCV5,B005CLPP8E,4.0
4824688,A2LB4FLRZG6CUV,B005CLPP8E,5.0
4824929,A2NOW4U7W3F7RI,B005CLPP8E,4.0
4825064,A2NB2E5DXE319Z,B005CLPP8E,5.0
4825089,A11I1I9QLMAM1A,B005CLPP8E,5.0
4825090,A3HPCRD9RX351S,B005CLPP8E,4.0
4825313,A3QMJMTLJC34QC,B005CLPP8E,4.0
4825460,A37CEYB95LK6R6,B005CM8V4I,5.0
4825570,A31BD4RXCON7QO,B005CMDOSQ,4.0
4825841,A1MFAPVBW9BEGD,B005CMOJV2,4.0
4825976,A3L1VJMHFWONCB,B005CN0Q2M,5.0
4826146,A37IRE9GZ0CZ7I,B005COF1BM,5.0
4827001,AXU3VKZE848IY,B005CPGHAA,3.0
4828604,A3M7BCQKSQAK4L,B005CPGHAA,5.0
4829408,A2QDOJFFLFGF18,B005CQ0RTQ,5.0
4829461,A18FLOC8YQY0P8,B005CQ12W2,3.0
4829518,A203OCQQ12MAVT,B005CQQLNM,5.0
4829850,AT28RL25Q2OLK,B005CRJ7F0,5.0
4830103,A19X4BF861LQST,B005CRSKP8,5.0
4830127,A3M7BCQKSQAK4L,B005CRV8RA,3.0
4830339,A2HKUM9OEBQKDW,B005CS9NP8,5.0
4831090,A3EZEP0FX5BC1P,B005CT56F8,5.0
4831109,A10NMELR4KX0J6,B005CT56F8,3.0
4831208,A19HT7YC1UW3D6,B005CT56F8,5.0
4831302,A1T1YSCDW0PD25,B005CT56F8,4.0
4831419,A20951I210L0IB,B005CT56F8,1.0
