series_name,date,value
T1239,2000-08-01,0
T1239,2000-09-01,0
T1239,2000-10-01,0
T1239,2000-11-01,0
T1239,2000-12-01,2
T1239,2001-01-01,0
T1239,2001-02-01,3
T1239,2001-03-01,0
T1239,2001-04-01,0
T1239,2001-05-01,0
T1239,2001-06-01,0
T1239,2001-07-01,0
T1239,2001-08-01,0
T1239,2001-09-01,0
T1239,2001-10-01,0
T1239,2001-11-01,0
T1239,2001-12-01,0
T1239,2002-01-01,2
T1239,2002-02-01,0
T1239,2002-03-01,1
T1240,1998-01-01,0
T1240,1998-02-01,0
T1240,1998-03-01,0
T1240,1998-04-01,0
T1240,1998-05-01,0
T1240,1998-06-01,0
T1240,1998-07-01,0
T1240,1998-08-01,0
T1240,1998-09-01,0
T1240,1998-10-01,0
T1240,1998-11-01,0
T1240,1998-12-01,0
T1240,1999-01-01,0
T1240,1999-02-01,0
T1240,1999-03-01,0
T1240,1999-04-01,0
T1240,1999-05-01,0
T1240,1999-06-01,0
T1240,1999-07-01,0
T1240,1999-08-01,2
T1240,1999-09-01,0
T1240,1999-10-01,0
T1240,1999-11-01,0
T1240,1999-12-01,0
T1240,2000-01-01,0
T1240,2000-02-01,2
T1240,2000-03-01,4
T1240,2000-04-01,0
T1240,2000-05-01,0
T1240,2000-06-01,1
T1240,2000-07-01,2
T1240,2000-08-01,0
T1240,2000-09-01,0
T1240,2000-10-01,0
T1240,2000-11-01,0
T1240,2000-12-01,0
T1240,2001-01-01,1
T1240,2001-02-01,0
T1240,2001-03-01,1
T1240,2001-04-01,0
T1240,2001-05-01,1
T1240,2001-06-01,0
T1240,2001-07-01,0
T1240,2001-08-01,0
T1240,2001-09-01,1
T1240,2001-10-01,0
T1240,2001-11-01,0
T1240,2001-12-01,1
T1240,2002-01-01,1
T1240,2002-02-01,0
T1240,2002-03-01,0
T1241,1998-01-01,0
T1241,1998-02-01,0
T1241,1998-03-01,0
T1241,1998-04-01,0
T1241,1998-05-01,0
T1241,1998-06-01,0
T1241,1998-07-01,0
T1241,1998-08-01,0
T1241,1998-09-01,0
T1241,1998-10-01,0
T1241,1998-11-01,0
T1241,1998-12-01,0
T1241,1999-01-01,0
T1241,1999-02-01,0
T1241,1999-03-01,0
T1241,1999-04-01,0
T1241,1999-05-01,0
T1241,1999-06-01,0
T1241,1999-07-01,0
T1241,1999-08-01,0
T1241,1999-09-01,0
T1241,1999-10-01,0
T1241,1999-11-01,1
T1241,1999-12-01,2
T1241,2000-01-01,0
T1241,2000-02-01,0
T1241,2000-03-01,0
T1241,2000-04-01,0
T1241,2000-05-01,1
T1241,2000-06-01,1
T1241,2000-07-01,0
T1241,2000-08-01,0
T1241,2000-09-01,0
T1241,2000-10-01,1
T1241,2000-11-01,0
T1241,2000-12-01,0
T1241,2001-01-01,0
T1241,2001-02-01,0
T1241,2001-03-01,2
T1241,2001-04-01,0
T1241,2001-05-01,1
T1241,2001-06-01,3
T1241,2001-07-01,1
T1241,2001-08-01,0
T1241,2001-09-01,0
T1241,2001-10-01,0
T1241,2001-11-01,0
T1241,2001-12-01,1
T1241,2002-01-01,1
T1241,2002-02-01,0
T1241,2002-03-01,2
T1242,1998-01-01,0
T1242,1998-02-01,0
T1242,1998-03-01,0
T1242,1998-04-01,0
T1242,1998-05-01,0
T1242,1998-06-01,0
T1242,1998-07-01,0
T1242,1998-08-01,0
T1242,1998-09-01,0
T1242,1998-10-01,0
T1242,1998-11-01,0
T1242,1998-12-01,0
T1242,1999-01-01,0
T1242,1999-02-01,0
T1242,1999-03-01,0
T1242,1999-04-01,0
T1242,1999-05-01,0
T1242,1999-06-01,0
T1242,1999-07-01,0
T1242,1999-08-01,0
T1242,1999-09-01,0
T1242,1999-10-01,0
T1242,1999-11-01,0
T1242,1999-12-01,0
T1242,2000-01-01,0
T1242,2000-02-01,0
T1242,2000-03-01,0
T1242,2000-04-01,0
T1242,2000-05-01,1
T1242,2000-06-01,0
T1242,2000-07-01,1
T1242,2000-08-01,0
T1242,2000-09-01,1
T1242,2000-10-01,1
T1242,2000-11-01,1
T1242,2000-12-01,0
T1242,2001-01-01,0
T1242,2001-02-01,0
T1242,2001-03-01,2
T1242,2001-04-01,4
T1242,2001-05-01,1
T1242,2001-06-01,1
T1242,2001-07-01,0
T1242,2001-08-01,0
T1242,2001-09-01,1
T1242,2001-10-01,0
T1242,2001-11-01,0
T1242,2001-12-01,0
T1242,2002-01-01,1
T1242,2002-02-01,1
T1242,2002-03-01,1
T1243,1998-01-01,0
T1243,1998-02-01,0
T1243,1998-03-01,0
T1243,1998-04-01,0
T1243,1998-05-01,0
T1243,1998-06-01,0
T1243,1998-07-01,0
T1243,1998-08-01,0
T1243,1998-09-01,0
T1243,1998-10-01,0
T1243,1998-11-01,0
T1243,1998-12-01,0
T1243,1999-01-01,0
T1243,1999-02-01,0
T1243,1999-03-01,0
T1243,1999-04-01,0
T1243,1999-05-01,0
T1243,1999-06-01,1
T1243,1999-07-01,0
T1243,1999-08-01,0
T1243,1999-09-01,0
T1243,1999-10-01,0
T1243,1999-11-01,0
T1243,1999-12-01,0
T1243,2000-01-01,0
T1243,2000-02-01,0
T1243,2000-03-01,1
T1243,2000-04-01,0
T1243,2000-05-01,1
T1243,2000-06-01,1
T1243,2000-07-01,2
T1243,2000-08-01,0
T1243,2000-09-01,2
T1243,2000-10-01,0
T1243,2000-11-01,0
T1243,2000-12-01,0
T1243,2001-01-01,1
T1243,2001-02-01,2
T1243,2001-03-01,1
T1243,2001-04-01,0
T1243,2001-05-01,0
T1243,2001-06-01,0
T1243,2001-07-01,0
T1243,2001-08-01,3
T1243,2001-09-01,0
T1243,2001-10-01,0
T1243,2001-11-01,0
T1243,2001-12-01,0
T1243,2002-01-01,2
T1243,2002-02-01,0
T1243,2002-03-01,0
T1244,1998-01-01,0
T1244,1998-02-01,0
T1244,1998-03-01,0
T1244,1998-04-01,0
T1244,1998-05-01,0
T1244,1998-06-01,0
T1244,1998-07-01,0
T1244,1998-08-01,0
T1244,1998-09-01,0
T1244,1998-10-01,0
T1244,1998-11-01,0
T1244,1998-12-01,0
T1244,1999-01-01,0
T1244,1999-02-01,0
T1244,1999-03-01,0
T1244,1999-04-01,0
T1244,1999-05-01,0
T1244,1999-06-01,0
T1244,1999-07-01,0
T1244,1999-08-01,0
T1244,1999-09-01,1
T1244,1999-10-01,0
T1244,1999-11-01,0
T1244,1999-12-01,0
T1244,2000-01-01,0
T1244,2000-02-01,0
T1244,2000-03-01,0
T1244,2000-04-01,1
T1244,2000-05-01,0
T1244,2000-06-01,0
T1244,2000-07-01,2
T1244,2000-08-01,1
T1244,2000-09-01,0
T1244,2000-10-01,0
T1244,2000-11-01,0
T1244,2000-12-01,0
T1244,2001-01-01,1
T1244,2001-02-01,1
T1244,2001-03-01,1
T1244,2001-04-01,0
T1244,2001-05-01,0
T1244,2001-06-01,2
T1244,2001-07-01,0
T1244,2001-08-01,2
T1244,2001-09-01,1
T1244,2001-10-01,1
T1244,2001-11-01,0
T1244,2001-12-01,1
T1244,2002-01-01,1
T1244,2002-02-01,1
T1244,2002-03-01,0
T1245,1998-01-01,0
T1245,1998-02-01,1
T1245,1998-03-01,2
T1245,1998-04-01,0
T1245,1998-05-01,1
T1245,1998-06-01,2
T1245,1998-07-01,1
T1245,1998-08-01,5
T1245,1998-09-01,1
T1245,1998-10-01,2
T1245,1998-11-01,1
T1245,1998-12-01,1
T1245,1999-01-01,0
T1245,1999-02-01,0
T1245,1999-03-01,0
T1245,1999-04-01,0
T1245,1999-05-01,0
T1245,1999-06-01,0
T1245,1999-07-01,0
T1245,1999-08-01,0
T1245,1999-09-01,0
T1245,1999-10-01,0
T1245,1999-11-01,0
T1245,1999-12-01,0
T1245,2000-01-01,0
T1245,2000-02-01,0
T1245,2000-03-01,0
T1245,2000-04-01,0
T1245,2000-05-01,0
T1245,2000-06-01,0
T1245,2000-07-01,0
T1245,2000-08-01,0
T1245,2000-09-01,0
T1245,2000-10-01,0
T1245,2000-11-01,0
T1245,2000-12-01,0
T1245,2001-01-01,0
T1245,2001-02-01,0
T1245,2001-03-01,0
T1245,2001-04-01,0
T1245,2001-05-01,0
T1245,2001-06-01,0
T1245,2001-07-01,0
T1245,2001-08-01,0
T1245,2001-09-01,0
T1245,2001-10-01,0
T1245,2001-11-01,0
T1245,2001-12-01,0
T1245,2002-01-01,0
T1245,2002-02-01,0
T1245,2002-03-01,0
T1246,1998-01-01,0
T1246,1998-02-01,0
T1246,1998-03-01,0
T1246,1998-04-01,1
T1246,1998-05-01,2
T1246,1998-06-01,0
T1246,1998-07-01,3
T1246,1998-08-01,0
T1246,1998-09-01,2
T1246,1998-10-01,2
T1246,1998-11-01,1
T1246,1998-12-01,1
T1246,1999-01-01,2
T1246,1999-02-01,3
T1246,1999-03-01,0
T1246,1999-04-01,0
T1246,1999-05-01,0
T1246,1999-06-01,0
T1246,1999-07-01,0
T1246,1999-08-01,0
T1246,1999-09-01,0
T1246,1999-10-01,0
T1246,1999-11-01,0
T1246,1999-12-01,0
T1246,2000-01-01,0
T1246,2000-02-01,0
T1246,2000-03-01,0
T1246,2000-04-01,0
T1246,2000-05-01,0
T1246,2000-06-01,0
T1246,2000-07-01,0
T1246,2000-08-01,0
T1246,2000-09-01,0
T1246,2000-10-01,0
T1246,2000-11-01,0
T1246,2000-12-01,0
T1246,2001-01-01,0
T1246,2001-02-01,0
T1246,2001-03-01,0
T1246,2001-04-01,0
T1246,2001-05-01,0
T1246,2001-06-01,0
T1246,2001-07-01,0
T1246,2001-08-01,0
T1246,2001-09-01,0
T1246,2001-10-01,0
T1246,2001-11-01,0
T1246,2001-12-01,0
T1246,2002-01-01,0
T1246,2002-02-01,0
T1246,2002-03-01,0
T1247,1998-01-01,0
T1247,1998-02-01,0
T1247,1998-03-01,0
T1247,1998-04-01,0
T1247,1998-05-01,0
T1247,1998-06-01,0
T1247,1998-07-01,0
T1247,1998-08-01,0
T1247,1998-09-01,0
T1247,1998-10-01,0
T1247,1998-11-01,0
T1247,1998-12-01,0
T1247,1999-01-01,0
T1247,1999-02-01,0
T1247,1999-03-01,0
T1247,1999-04-01,0
T1247,1999-05-01,0
T1247,1999-06-01,0
T1247,1999-07-01,0
T1247,1999-08-01,0
T1247,1999-09-01,1
T1247,1999-10-01,2
T1247,1999-11-01,0
T1247,1999-12-01,1
T1247,2000-01-01,0
T1247,2000-02-01,2
T1247,2000-03-01,0
T1247,2000-04-01,0
T1247,2000-05-01,1
T1247,2000-06-01,1
T1247,2000-07-01,1
T1247,2000-08-01,0
T1247,2000-09-01,0
T1247,2000-10-01,0
T1247,2000-11-01,0
T1247,2000-12-01,2
T1247,2001-01-01,1
T1247,2001-02-01,1
T1247,2001-03-01,0
T1247,2001-04-01,2
T1247,2001-05-01,0
T1247,2001-06-01,1
T1247,2001-07-01,0
T1247,2001-08-01,0
T1247,2001-09-01,0
T1247,2001-10-01,1
T1247,2001-11-01,0
T1247,2001-12-01,0
T1247,2002-01-01,0
T1247,2002-02-01,0
T1247,2002-03-01,0
T1248,1998-01-01,0
T1248,1998-02-01,0
T1248,1998-03-01,0
T1248,1998-04-01,0
T1248,1998-05-01,0
T1248,1998-06-01,0
T1248,1998-07-01,0
T1248,1998-08-01,0
T1248,1998-09-01,0
T1248,1998-10-01,0
T1248,1998-11-01,0
T1248,1998-12-01,0
T1248,1999-01-01,0
T1248,1999-02-01,0
T1248,1999-03-01,0
T1248,1999-04-01,0
T1248,1999-05-01,0
T1248,1999-06-01,0
T1248,1999-07-01,0
T1248,1999-08-01,0
T1248,1999-09-01,0
T1248,1999-10-01,0
T1248,1999-11-01,0
T1248,1999-12-01,1
T1248,2000-01-01,0
T1248,2000-02-01,2
T1248,2000-03-01,1
T1248,2000-04-01,0
T1248,2000-05-01,1
T1248,2000-06-01,0
T1248,2000-07-01,0
T1248,2000-08-01,0
T1248,2000-09-01,2
T1248,2000-10-01,1
T1248,2000-11-01,0
T1248,2000-12-01,0
T1248,2001-01-01,2
T1248,2001-02-01,1
T1248,2001-03-01,1
T1248,2001-04-01,2
T1248,2001-05-01,0
T1248,2001-06-01,0
T1248,2001-07-01,2
T1248,2001-08-01,1
T1248,2001-09-01,0
T1248,2001-10-01,0
T1248,2001-11-01,0
T1248,2001-12-01,0
T1248,2002-01-01,0
T1248,2002-02-01,0
T1248,2002-03-01,0
T1249,1998-01-01,0
T1249,1998-02-01,0
T1249,1998-03-01,0
T1249,1998-04-01,0
T1249,1998-05-01,0
T1249,1998-06-01,0
T1249,1998-07-01,0
T1249,1998-08-01,0
T1249,1998-09-01,0
T1249,1998-10-01,0
T1249,1998-11-01,0
T1249,1998-12-01,0
T1249,1999-01-01,0
T1249,1999-02-01,0
T1249,1999-03-01,0
T1249,1999-04-01,0
T1249,1999-05-01,0
T1249,1999-06-01,0
T1249,1999-07-01,0
T1249,1999-08-01,0
T1249,1999-09-01,0
T1249,1999-10-01,0
T1249,1999-11-01,1
T1249,1999-12-01,1
T1249,2000-01-01,0
T1249,2000-02-01,1
T1249,2000-03-01,0
T1249,2000-04-01,0
T1249,2000-05-01,0
T1249,2000-06-01,1
T1249,2000-07-01,1
T1249,2000-08-01,2
T1249,2000-09-01,0
T1249,2000-10-01,1
T1249,2000-11-01,0
T1249,2000-12-01,0
T1249,2001-01-01,0
T1249,2001-02-01,0
T1249,2001-03-01,0
T1249,2001-04-01,0
T1249,2001-05-01,1
T1249,2001-06-01,1
T1249,2001-07-01,0
T1249,2001-08-01,1
T1249,2001-09-01,0
T1249,2001-10-01,0
T1249,2001-11-01,1
T1249,2001-12-01,0
T1249,2002-01-01,3
T1249,2002-02-01,0
T1249,2002-03-01,2
T1250,1998-01-01,0
T1250,1998-02-01,0
T1250,1998-03-01,0
T1250,1998-04-01,0
T1250,1998-05-01,0
T1250,1998-06-01,0
T1250,1998-07-01,0
T1250,1998-08-01,0
T1250,1998-09-01,0
T1250,1998-10-01,0
T1250,1998-11-01,0
T1250,1998-12-01,0
T1250,1999-01-01,0
T1250,1999-02-01,0
T1250,1999-03-01,0
T1250,1999-04-01,0
T1250,1999-05-01,0
T1250,1999-06-01,0
T1250,1999-07-01,0
T1250,1999-08-01,0
T1250,1999-09-01,0
T1250,1999-10-01,0
T1250,1999-11-01,0
T1250,1999-12-01,0
T1250,2000-01-01,0
T1250,2000-02-01,1
T1250,2000-03-01,1
T1250,2000-04-01,1
T1250,2000-05-01,0
T1250,2000-06-01,0
T1250,2000-07-01,2
T1250,2000-08-01,0
T1250,2000-09-01,1
T1250,2000-10-01,0
T1250,2000-11-01,0
T1250,2000-12-01,0
T1250,2001-01-01,0
T1250,2001-02-01,0
T1250,2001-03-01,0
T1250,2001-04-01,0
T1250,2001-05-01,0
T1250,2001-06-01,0
T1250,2001-07-01,0
T1250,2001-08-01,1
T1250,2001-09-01,0
T1250,2001-10-01,0
T1250,2001-11-01,2
T1250,2001-12-01,7
T1250,2002-01-01,0
T1250,2002-02-01,0
T1250,2002-03-01,1
T1251,1998-01-01,0
T1251,1998-02-01,0
T1251,1998-03-01,0
T1251,1998-04-01,0
T1251,1998-05-01,0
T1251,1998-06-01,0
T1251,1998-07-01,0
T1251,1998-08-01,0
T1251,1998-09-01,0
T1251,1998-10-01,0
T1251,1998-11-01,0
T1251,1998-12-01,0
T1251,1999-01-01,0
T1251,1999-02-01,0
T1251,1999-03-01,0
T1251,1999-04-01,0
T1251,1999-05-01,0
T1251,1999-06-01,0
T1251,1999-07-01,0
T1251,1999-08-01,0
T1251,1999-09-01,0
T1251,1999-10-01,0
T1251,1999-11-01,0
T1251,1999-12-01,0
T1251,2000-01-01,0
T1251,2000-02-01,0
T1251,2000-03-01,0
T1251,2000-04-01,1
T1251,2000-05-01,0
T1251,2000-06-01,1
T1251,2000-07-01,1
T1251,2000-08-01,2
T1251,2000-09-01,0
T1251,2000-10-01,1
T1251,2000-11-01,1
T1251,2000-12-01,1
T1251,2001-01-01,0
T1251,2001-02-01,0
T1251,2001-03-01,0
T1251,2001-04-01,0
T1251,2001-05-01,3
T1251,2001-06-01,0
T1251,2001-07-01,0
T1251,2001-08-01,1
T1251,2001-09-01,0
T1251,2001-10-01,4
T1251,2001-11-01,1
T1251,2001-12-01,0
T1251,2002-01-01,0
T1251,2002-02-01,0
T1251,2002-03-01,0
T1252,1998-01-01,2
T1252,1998-02-01,1
T1252,1998-03-01,2
T1252,1998-04-01,0
T1252,1998-05-01,0
T1252,1998-06-01,0
T1252,1998-07-01,0
T1252,1998-08-01,0
T1252,1998-09-01,0
T1252,1998-10-01,0
T1252,1998-11-01,1
T1252,1998-12-01,0
T1252,1999-01-01,0
T1252,1999-02-01,0
T1252,1999-03-01,0
T1252,1999-04-01,0
T1252,1999-05-01,0
T1252,1999-06-01,0
T1252,1999-07-01,1
T1252,1999-08-01,0
T1252,1999-09-01,0
T1252,1999-10-01,1
T1252,1999-11-01,0
T1252,1999-12-01,0
T1252,2000-01-01,0
T1252,2000-02-01,1
T1252,2000-03-01,0
T1252,2000-04-01,0
T1252,2000-05-01,0
T1252,2000-06-01,1
T1252,2000-07-01,0
T1252,2000-08-01,1
T1252,2000-09-01,0
T1252,2000-10-01,0
T1252,2000-11-01,0
T1252,2000-12-01,1
T1252,2001-01-01,0
T1252,2001-02-01,0
T1252,2001-03-01,0
T1252,2001-04-01,0
T1252,2001-05-01,0
T1252,2001-06-01,0
T1252,2001-07-01,3
T1252,2001-08-01,0
T1252,2001-09-01,1
T1252,2001-10-01,0
T1252,2001-11-01,0
T1252,2001-12-01,2
T1252,2002-01-01,0
T1252,2002-02-01,0
T1252,2002-03-01,0
T1253,1998-01-01,0
T1253,1998-02-01,0
T1253,1998-03-01,9
T1253,1998-04-01,0
T1253,1998-05-01,0
T1253,1998-06-01,0
T1253,1998-07-01,0
T1253,1998-08-01,0
T1253,1998-09-01,0
T1253,1998-10-01,0
T1253,1998-11-01,0
T1253,1998-12-01,0
T1253,1999-01-01,0
T1253,1999-02-01,0
T1253,1999-03-01,0
T1253,1999-04-01,0
T1253,1999-05-01,0
T1253,1999-06-01,0
T1253,1999-07-01,0
T1253,1999-08-01,0
T1253,1999-09-01,0
T1253,1999-10-01,0
T1253,1999-11-01,0
T1253,1999-12-01,9
T1253,2000-01-01,0
T1253,2000-02-01,0
T1253,2000-03-01,0
T1253,2000-04-01,0
T1253,2000-05-01,0
T1253,2000-06-01,0
T1253,2000-07-01,0
T1253,2000-08-01,0
T1253,2000-09-01,0
T1253,2000-10-01,0
T1253,2000-11-01,0
T1253,2000-12-01,0
T1253,2001-01-01,0
T1253,2001-02-01,0
T1253,2001-03-01,0
T1253,2001-04-01,0
T1253,2001-05-01,0
T1253,2001-06-01,0
T1253,2001-07-01,0
T1253,2001-08-01,0
T1253,2001-09-01,0
T1253,2001-10-01,0
T1253,2001-11-01,0
T1253,2001-12-01,0
T1253,2002-01-01,0
T1253,2002-02-01,0
T1253,2002-03-01,0
T1254,1998-01-01,0
T1254,1998-02-01,0
T1254,1998-03-01,0
T1254,1998-04-01,0
T1254,1998-05-01,0
T1254,1998-06-01,0
T1254,1998-07-01,0
T1254,1998-08-01,0
T1254,1998-09-01,0
T1254,1998-10-01,0
T1254,1998-11-01,2
T1254,1998-12-01,2
T1254,1999-01-01,0
T1254,1999-02-01,0
T1254,1999-03-01,1
T1254,1999-04-01,0
T1254,1999-05-01,4
T1254,1999-06-01,0
T1254,1999-07-01,0
T1254,1999-08-01,0
T1254,1999-09-01,1
T1254,1999-10-01,0
T1254,1999-11-01,0
T1254,1999-12-01,0
T1254,2000-01-01,0
T1254,2000-02-01,0
T1254,2000-03-01,0
T1254,2000-04-01,0
T1254,2000-05-01,0
T1254,2000-06-01,0
T1254,2000-07-01,0
T1254,2000-08-01,0
T1254,2000-09-01,0
T1254,2000-10-01,0
T1254,2000-11-01,0
T1254,2000-12-01,0
T1254,2001-01-01,0
T1254,2001-02-01,1
T1254,2001-03-01,0
T1254,2001-04-01,0
T1254,2001-05-01,1
T1254,2001-06-01,0
T1254,2001-07-01,0
T1254,2001-08-01,0
T1254,2001-09-01,0
T1254,2001-10-01,1
T1254,2001-11-01,0
T1254,2001-12-01,0
T1254,2002-01-01,0
T1254,2002-02-01,5
T1254,2002-03-01,0
T1255,1998-01-01,0
T1255,1998-02-01,0
T1255,1998-03-01,0
T1255,1998-04-01,0
T1255,1998-05-01,0
T1255,1998-06-01,0
T1255,1998-07-01,0
T1255,1998-08-01,0
T1255,1998-09-01,0
T1255,1998-10-01,0
T1255,1998-11-01,0
T1255,1998-12-01,0
T1255,1999-01-01,0
T1255,1999-02-01,0
T1255,1999-03-01,0
T1255,1999-04-01,0
T1255,1999-05-01,0
T1255,1999-06-01,0
T1255,1999-07-01,0
T1255,1999-08-01,0
T1255,1999-09-01,0
T1255,1999-10-01,0
T1255,1999-11-01,0
T1255,1999-12-01,0
T1255,2000-01-01,0
T1255,2000-02-01,0
T1255,2000-03-01,0
T1255,2000-04-01,0
T1255,2000-05-01,0
T1255,2000-06-01,0
T1255,2000-07-01,0
T1255,2000-08-01,2
T1255,2000-09-01,2
T1255,2000-10-01,2
T1255,2000-11-01,0
T1255,2000-12-01,0
T1255,2001-01-01,1
T1255,2001-02-01,0
T1255,2001-03-01,0
T1255,2001-04-01,0
T1255,2001-05-01,0
T1255,2001-06-01,0
T1255,2001-07-01,0
T1255,2001-08-01,0
T1255,2001-09-01,0
T1255,2001-10-01,0
T1255,2001-11-01,0
T1255,2001-12-01,2
T1255,2002-01-01,4
T1255,2002-02-01,5
T1255,2002-03-01,0
T1256,1998-01-01,0
T1256,1998-02-01,0
T1256,1998-03-01,0
T1256,1998-04-01,0
T1256,1998-05-01,0
T1256,1998-06-01,0
T1256,1998-07-01,0
T1256,1998-08-01,0
T1256,1998-09-01,0
T1256,1998-10-01,0
T1256,1998-11-01,0
T1256,1998-12-01,0
T1256,1999-01-01,0
T1256,1999-02-01,0
T1256,1999-03-01,0
T1256,1999-04-01,0
T1256,1999-05-01,0
T1256,1999-06-01,0
T1256,1999-07-01,0
T1256,1999-08-01,0
T1256,1999-09-01,0
T1256,1999-10-01,0
T1256,1999-11-01,1
T1256,1999-12-01,0
T1256,2000-01-01,0
T1256,2000-02-01,0
T1256,2000-03-01,3
T1256,2000-04-01,0
T1256,2000-05-01,1
T1256,2000-06-01,0
T1256,2000-07-01,0
T1256,2000-08-01,0
T1256,2000-09-01,1
T1256,2000-10-01,0
T1256,2000-11-01,0
T1256,2000-12-01,0
T1256,2001-01-01,1
T1256,2001-02-01,0
T1256,2001-03-01,2
T1256,2001-04-01,2
T1256,2001-05-01,0
T1256,2001-06-01,1
T1256,2001-07-01,1
T1256,2001-08-01,0
T1256,2001-09-01,3
T1256,2001-10-01,1
T1256,2001-11-01,0
T1256,2001-12-01,1
T1256,2002-01-01,0
T1256,2002-02-01,0
T1256,2002-03-01,0
T1257,1998-01-01,0
T1257,1998-02-01,0
T1257,1998-03-01,0
T1257,1998-04-01,0
T1257,1998-05-01,0
T1257,1998-06-01,0
T1257,1998-07-01,0
T1257,1998-08-01,0
T1257,1998-09-01,0
T1257,1998-10-01,0
T1257,1998-11-01,0
T1257,1998-12-01,0
T1257,1999-01-01,0
T1257,1999-02-01,0
T1257,1999-03-01,0
T1257,1999-04-01,0
T1257,1999-05-01,0
T1257,1999-06-01,0
T1257,1999-07-01,0
T1257,1999-08-01,2
T1257,1999-09-01,0
T1257,1999-10-01,0
T1257,1999-11-01,1
T1257,1999-12-01,0
T1257,2000-01-01,0
T1257,2000-02-01,1
T1257,2000-03-01,0
T1257,2000-04-01,2
T1257,2000-05-01,0
T1257,2000-06-01,0
T1257,2000-07-01,2
T1257,2000-08-01,0
T1257,2000-09-01,2
T1257,2000-10-01,0
T1257,2000-11-01,1
T1257,2000-12-01,0
T1257,2001-01-01,0
T1257,2001-02-01,2
T1257,2001-03-01,0
T1257,2001-04-01,0
T1257,2001-05-01,1
T1257,2001-06-01,1
T1257,2001-07-01,0
T1257,2001-08-01,1
T1257,2001-09-01,0
T1257,2001-10-01,0
T1257,2001-11-01,0
T1257,2001-12-01,2
T1257,2002-01-01,0
T1257,2002-02-01,0
T1257,2002-03-01,0
T1258,1998-01-01,0
T1258,1998-02-01,0
T1258,1998-03-01,1
T1258,1998-04-01,0
T1258,1998-05-01,0
T1258,1998-06-01,0
T1258,1998-07-01,3
T1258,1998-08-01,0
T1258,1998-09-01,2
T1258,1998-10-01,0
T1258,1998-11-01,0
T1258,1998-12-01,1
T1258,1999-01-01,2
T1258,1999-02-01,0
T1258,1999-03-01,0
T1258,1999-04-01,2
T1258,1999-05-01,4
T1258,1999-06-01,0
T1258,1999-07-01,0
T1258,1999-08-01,2
T1258,1999-09-01,1
T1258,1999-10-01,0
T1258,1999-11-01,0
T1258,1999-12-01,0
T1258,2000-01-01,0
T1258,2000-02-01,0
T1258,2000-03-01,0
T1258,2000-04-01,0
T1258,2000-05-01,0
T1258,2000-06-01,0
T1258,2000-07-01,0
T1258,2000-08-01,0
T1258,2000-09-01,0
T1258,2000-10-01,0
T1258,2000-11-01,0
T1258,2000-12-01,0
T1258,2001-01-01,0
T1258,2001-02-01,0
T1258,2001-03-01,0
T1258,2001-04-01,0
T1258,2001-05-01,0
T1258,2001-06-01,0
T1258,2001-07-01,0
T1258,2001-08-01,0
T1258,2001-09-01,0
T1258,2001-10-01,0
T1258,2001-11-01,0
T1258,2001-12-01,0
T1258,2002-01-01,0
T1258,2002-02-01,0
T1258,2002-03-01,0
T1259,1998-01-01,0
T1259,1998-02-01,0
T1259,1998-03-01,0
T1259,1998-04-01,0
T1259,1998-05-01,0
T1259,1998-06-01,0
T1259,1998-07-01,0
T1259,1998-08-01,0
T1259,1998-09-01,0
T1259,1998-10-01,0
T1259,1998-11-01,0
T1259,1998-12-01,0
T1259,1999-01-01,0
T1259,1999-02-01,1
T1259,1999-03-01,0
T1259,1999-04-01,0
T1259,1999-05-01,2
T1259,1999-06-01,2
T1259,1999-07-01,0
T1259,1999-08-01,0
T1259,1999-09-01,2
T1259,1999-10-01,0
T1259,1999-11-01,1
T1259,1999-12-01,0
T1259,2000-01-01,0
T1259,2000-02-01,1
T1259,2000-03-01,0
T1259,2000-04-01,0
T1259,2000-05-01,0
T1259,2000-06-01,0
T1259,2000-07-01,0
T1259,2000-08-01,0
T1259,2000-09-01,0
T1259,2000-10-01,0
T1259,2000-11-01,0
T1259,2000-12-01,1
T1259,2001-01-01,0
T1259,2001-02-01,1
T1259,2001-03-01,1
T1259,2001-04-01,1
T1259,2001-05-01,2
T1259,2001-06-01,0
T1259,2001-07-01,0
T1259,2001-08-01,0
T1259,2001-09-01,0
T1259,2001-10-01,1
T1259,2001-11-01,1
T1259,2001-12-01,1
T1259,2002-01-01,0
T1259,2002-02-01,0
T1259,2002-03-01,0
T1260,1998-01-01,0
T1260,1998-02-01,0
T1260,1998-03-01,0
T1260,1998-04-01,0
T1260,1998-05-01,0
T1260,1998-06-01,0
T1260,1998-07-01,0
T1260,1998-08-01,0
T1260,1998-09-01,0
T1260,1998-10-01,0
T1260,1998-11-01,0
T1260,1998-12-01,0
T1260,1999-01-01,1
T1260,1999-02-01,0
T1260,1999-03-01,0
T1260,1999-04-01,0
T1260,1999-05-01,0
T1260,1999-06-01,0
T1260,1999-07-01,2
T1260,1999-08-01,1
T1260,1999-09-01,3
T1260,1999-10-01,1
T1260,1999-11-01,0
T1260,1999-12-01,0
T1260,2000-01-01,0
T1260,2000-02-01,0
T1260,2000-03-01,0
T1260,2000-04-01,0
T1260,2000-05-01,0
T1260,2000-06-01,1
T1260,2000-07-01,0
T1260,2000-08-01,0
T1260,2000-09-01,1
T1260,2000-10-01,0
T1260,2000-11-01,0
T1260,2000-12-01,1
